fold_id,regime_label_exogenous,feature_set,runs,sharpe_median,max_drawdown_median,turnover_median,hit_rate_median
fold_01,bull_low_vol,base_macro_sector_relative_context,3,,-0.0023164506135621155,0.0,0.6666666666666666
fold_01,unknown,base_macro_sector_relative_context,3,1.701078213819915,-0.06461808852448458,12.983050847457626,0.5932203389830508
fold_02,bear_high_vol,base_macro_sector_relative_context,3,,-0.008715759232983511,0.0,0.75
fold_02,bull_high_vol,base_macro_sector_relative_context,3,,0.0,,0.0
fold_02,unknown,base_macro_sector_relative_context,3,0.08094030242750204,-0.032735406416668944,15.330508474576272,0.5084745762711864
fold_03,bear_low_vol,base_macro_sector_relative_context,3,,-0.0048153576665753706,0.0,0.3333333333333333
fold_03,unknown,base_macro_sector_relative_context,3,1.9855362092313702,-0.04043728351222031,21.966101694915253,0.4915254237288136
fold_04,bull_low_vol,base_macro_sector_relative_context,3,,0.0,0.0,1.0
fold_04,unknown,base_macro_sector_relative_context,3,2.8821037238051836,-0.014597384268296265,12.711864406779661,0.576271186440678
fold_05,bear_high_vol,base_macro_sector_relative_context,3,,0.0,,1.0
fold_05,bear_low_vol,base_macro_sector_relative_context,3,,0.0,0.0,0.0
fold_05,unknown,base_macro_sector_relative_context,3,-0.5570352395887125,-0.10594472150531486,13.915254237288135,0.5423728813559322
fold_06,bull_low_vol,base_macro_sector_relative_context,3,,0.0,0.0,1.0
fold_06,unknown,base_macro_sector_relative_context,3,3.554766014579308,-0.019949755112145806,11.016949152542374,0.576271186440678
fold_07,bull_high_vol,base_macro_sector_relative_context,3,,-0.0016064721055737419,0.0,0.6666666666666666
fold_07,unknown,base_macro_sector_relative_context,3,3.850944428798044,-0.026010947412353103,14.338983050847459,0.6271186440677966
fold_08,bear_low_vol,base_macro_sector_relative_context,3,,0.0,,1.0
fold_08,bull_low_vol,base_macro_sector_relative_context,3,,-0.02600286720885492,0.0,0.25
fold_08,unknown,base_macro_sector_relative_context,3,0.014065504733069728,-0.07199964719724106,12.677966101694915,0.5254237288135594
fold_09,bear_high_vol,base_macro_sector_relative_context,3,,-0.04315079920455378,0.0,0.25
fold_09,unknown,base_macro_sector_relative_context,3,-1.1513464985333726,-0.3491591025436579,13.559322033898304,0.4576271186440678
fold_10,bear_high_vol,base_macro_sector_relative_context,3,,-0.011552418459589986,0.0,0.6
fold_10,unknown,base_macro_sector_relative_context,3,1.241100755258969,-0.10185638017658027,11.864406779661017,0.559322033898305
fold_11,bull_low_vol,base_macro_sector_relative_context,3,,-0.00546164019561135,0.75,0.3333333333333333
fold_11,unknown,base_macro_sector_relative_context,3,3.0121479826880613,-0.041720958114188966,15.88135593220339,0.5932203389830508
fold_12,bear_high_vol,base_macro_sector_relative_context,3,,-0.015135090790836747,0.0,0.25
fold_12,unknown,base_macro_sector_relative_context,3,1.3481870752764589,-0.04163962735965865,12.711864406779661,0.5254237288135594
fold_13,bull_high_vol,base_macro_sector_relative_context,3,,0.0,,1.0
fold_13,bull_low_vol,base_macro_sector_relative_context,3,,-0.015443886187152533,0.0,0.0
fold_13,unknown,base_macro_sector_relative_context,3,0.3805318424251958,-0.09716211387765938,15.254237288135593,0.4576271186440678
fold_14,bear_high_vol,base_macro_sector_relative_context,3,,-0.02533193374177578,0.0,0.4
fold_14,unknown,base_macro_sector_relative_context,3,-1.2140764924108658,-0.11705197698926717,9.516949152542374,0.4576271186440678
