selection_rule,selection_rule_description,score,validation_sharpe_quantile,validation_sharpe_quantile_level,validation_turnover_median,validation_max_drawdown_median,retention_ratio_median,generalization_ratio_median,n_runs_in_score,n_folds_in_score,n_seeds_in_score,validation_sharpe_median,test_sharpe_median,test_return_pct_median,test_max_drawdown_median,test_turnover_median,seed_count,run_count,feature_set,feature_family,is_negative_control,feature_set_description,fold_id,selected_by_rule
sharpe_only,Baseline rule: median validation Sharpe only.,2.4779551328759517,2.4779551328759517,0.5,12.419354838709678,-0.04003440070010733,0.8688245096799652,3.088208930226164,3,1,3,2.4779551328759517,1.829863990551387,7.9249281083046075,-0.06461808852448458,12.565573770491802,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_01,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.591009836288397,2.2920463796240957,0.25,12.419354838709678,-0.04003440070010733,0.8688245096799652,3.088208930226164,3,1,3,2.4779551328759517,1.829863990551387,7.9249281083046075,-0.06461808852448458,12.565573770491802,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_01,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.2714473032423133,2.2920463796240957,0.25,12.419354838709678,-0.04003440070010733,0.8688245096799652,3.088208930226164,3,1,3,2.4779551328759517,1.829863990551387,7.9249281083046075,-0.06461808852448458,12.565573770491802,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_01,True
sharpe_only,Baseline rule: median validation Sharpe only.,0.28842586234240647,0.28842586234240647,0.5,14.4296875,-0.039663251012536316,1.0259227285728043,0.2762789569723822,3,1,3,0.28842586234240647,0.47276580203478774,0.9670139987396631,-0.032735406416668944,14.452380952380953,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_02,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.5434043791336796,0.25740649789139314,0.25,14.4296875,-0.039663251012536316,1.0259227285728043,0.2762789569723822,3,1,3,0.28842586234240647,0.47276580203478774,0.9670139987396631,-0.032735406416668944,14.452380952380953,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_02,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-0.24548185344462115,0.25740649789139314,0.25,14.4296875,-0.039663251012536316,1.0259227285728043,0.2762789569723822,3,1,3,0.28842586234240647,0.47276580203478774,0.9670139987396631,-0.032735406416668944,14.452380952380953,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_02,True
sharpe_only,Baseline rule: median validation Sharpe only.,4.494382953229773,4.494382953229773,0.5,19.758064516129032,-0.023125104429875254,0.40842106677602874,6.514133323734876,3,1,3,4.494382953229773,1.8356006802581024,3.59478154929167,-0.04043728351222031,21.24590163934426,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_03,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,3.3986092735665987,4.432762708232801,0.25,19.758064516129032,-0.023125104429875254,0.40842106677602874,6.514133323734876,3,1,3,4.494382953229773,1.8356006802581024,3.59478154929167,-0.04043728351222031,21.24590163934426,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_03,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,4.477834538820837,4.432762708232801,0.25,19.758064516129032,-0.023125104429875254,0.40842106677602874,6.514133323734876,3,1,3,4.494382953229773,1.8356006802581024,3.59478154929167,-0.04043728351222031,21.24590163934426,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_03,True
sharpe_only,Baseline rule: median validation Sharpe only.,3.950848084648304,3.950848084648304,0.5,11.904761904761905,-0.02182104292533038,0.9053778032768052,3.9042936509869515,3,1,3,3.950848084648304,3.5267405529090494,7.667965367819796,-0.014597384268296265,11.904761904761905,3,3,base_macro_sector_relative_context,sector_relative_context,False,Macro baseline plus causal sector-relative return context features.,fold_04,True
