primitive_id,primitive_type,windows,share,folds,seeds,dominant_regime,dominant_regime_lift,reward_excess_return_mean,reward_excess_return_median,reward_excess_sharpe,reward_excess_hit_rate,reward_excess_max_drawdown,worst_fold_excess_return_mean,action_change_l1_mean,action_jitter_l2_mean,test_turnover_mean,portfolio_hhi_mean,portfolio_max_weight_mean,portfolio_benchmark_deviation_l1_mean,current_drawdown_worst,vix_mean,primitive_reliability_score,top_concepts,top_synthetic_strategys
primitive_00,profitable_reliable_candidate,405,0.1609058402860548,9,3,market_regime_0,1.809677877110827,0.0003396422445976,0.0002324532455724,1.4219417822907816,0.5481481481481482,-0.0647867778221615,-0.0002276141746696,10.671111111111111,8.961305839208007,5.335555555555556,0.1114668868987828,0.1905586921377378,1.190651648599114,-0.1555840658048852,25.64685925236455,1.2244104414034922,"risk_off (concept_lift=2.994, primitive_concept_rate=0.521, base_concept_rate=0.174); high_vix (concept_lift=2.603, primitive_concept_rate=0.8593, base_concept_rate=0.3302); high_concentration (concept_lift=1.915, primitive_concept_rate=0.6321, base_concept_rate=0.3302)","sector_dispersion (activation_correlation=0.1917, active_minus_base_strategy_return=0.007388); equal_weight (activation_correlation=-0.08685, active_minus_base_strategy_return=-0.002607); defensive_minus_cyclical (activation_correlation=0.06349, active_minus_base_strategy_return=0.001444)"
primitive_01,mixed_primitive,611,0.2427493047278506,11,3,market_regime_0,1.149033993641477,0.0001585552114039,0.0001015280435249,0.6806382028930335,0.5171849427168577,-0.0541464492513958,-0.0016774826665287,9.52078559738134,10.765689488286156,4.7603927986906704,0.084419800934663,0.1325994425564677,1.0352148746543228,-0.0995559011071668,19.544936161072474,0.6451227156846787,"high_vix (concept_lift=1.324, primitive_concept_rate=0.437, base_concept_rate=0.3302); risk_off (concept_lift=1.044, primitive_concept_rate=0.1817, base_concept_rate=0.174); high_turnover (concept_lift=1, primitive_concept_rate=1, base_concept_rate=1)","equal_weight (activation_correlation=0.02221, active_minus_base_strategy_return=0.0005156); low_vol_defensive (activation_correlation=0.01982, active_minus_base_strategy_return=0.0002451); defensive_minus_cyclical (activation_correlation=-0.01273, active_minus_base_strategy_return=-0.000224)"
primitive_03,bad_or_noisy_primitive,54,0.0214541120381406,1,3,market_regime_0,1.60727969348659,-0.0001969824855493,0.0001779173597559,-0.4592996362936501,0.5185185185185185,-0.0459570087719942,-0.0001969824855493,1.0407407407407407,1.3385401185049504,0.5203703703703704,0.0932458214372201,0.1515195139704321,1.1280338679436803,-0.3414670731688189,62.27866713205975,-0.0533898829662669,"risk_off (concept_lift=3.193, primitive_concept_rate=0.5556, base_concept_rate=0.174); high_vix (concept_lift=3.029, primitive_concept_rate=1, base_concept_rate=0.3302); market_down (concept_lift=1.256, primitive_concept_rate=0.5556, base_concept_rate=0.4422)","sector_dispersion (activation_correlation=0.6037, active_minus_base_strategy_return=0.0688); defensive_minus_cyclical (activation_correlation=0.1008, active_minus_base_strategy_return=0.006781); equal_weight (activation_correlation=-0.09647, active_minus_base_strategy_return=-0.008562)"
primitive_02,bad_or_noisy_primitive,1048,0.4163686928883591,13,3,market_regime_1,1.4379429268395263,-8.537180774442233e-05,-4.311463417875543e-05,-0.4714164930507001,0.4895038167938931,-0.1438873180271778,-0.0047918706188815,5.7702290076335885,5.437063292871945,2.8851145038167942,0.1014728473751031,0.1689201562687081,1.1484577354184518,-0.0795272745012015,15.033528614954184,-0.3734892128678168,"high_benchmark_deviation (concept_lift=1.416, primitive_concept_rate=0.4676, base_concept_rate=0.3302); high_concentration (concept_lift=1.405, primitive_concept_rate=0.4637, base_concept_rate=0.3302); drawdown_stress (concept_lift=1.078, primitive_concept_rate=0.3559, base_concept_rate=0.3302)","sector_dispersion (activation_correlation=-0.2641, active_minus_base_strategy_return=-0.005277); defensive_minus_cyclical (activation_correlation=-0.05398, active_minus_base_strategy_return=-0.0006367); equal_weight (activation_correlation=0.04681, active_minus_base_strategy_return=0.0007284)"
primitive_05,bad_or_noisy_primitive,232,0.0921732220897894,14,3,market_regime_1,1.2054597701149423,-0.0003590171703698,-0.0006086355847964,-1.257859378257287,0.4525862068965517,-0.2093974000106488,-0.0022988992472367,6.341307471264367,3.36509631640225,3.170653735632184,0.0191550330759012,0.0580412176077689,0.8472992724200462,-0.0334874348285679,17.2983362062224,-0.8883733437699862,"drawdown_stress (concept_lift=2.011, primitive_concept_rate=0.6638, base_concept_rate=0.3302); high_turnover (concept_lift=1, primitive_concept_rate=1, base_concept_rate=1); high_action_jitter (concept_lift=1, primitive_concept_rate=1, base_concept_rate=1)","sector_dispersion (activation_correlation=-0.06114, active_minus_base_strategy_return=-0.003238); momentum_tilt (activation_correlation=0.0479, active_minus_base_strategy_return=0.001184); defensive_minus_cyclical (activation_correlation=-0.04063, active_minus_base_strategy_return=-0.00127)"
primitive_04,bad_or_noisy_primitive,167,0.0663488279698053,14,3,market_regime_1,1.273288134474852,-0.000305415932638,-0.0002369321416613,-1.6439966696027135,0.467065868263473,-0.0580839128957925,-0.0020185820333051,276.01077844311374,148.4779496918126,138.00538922155687,0.0703157944110062,0.1301080022336809,0.9814091844049132,-0.044193371978356,16.63680242207236,-0.9109148720585613,"drawdown_stress (concept_lift=1.487, primitive_concept_rate=0.491, base_concept_rate=0.3302); high_turnover (concept_lift=1, primitive_concept_rate=1, base_concept_rate=1); high_action_jitter (concept_lift=1, primitive_concept_rate=1, base_concept_rate=1)","sector_dispersion (activation_correlation=-0.04913, active_minus_base_strategy_return=-0.00311); defensive_minus_cyclical (activation_correlation=0.02367, active_minus_base_strategy_return=0.0008846); equal_weight (activation_correlation=0.01927, active_minus_base_strategy_return=0.0009502)"
