selection_rule,folds,selected_feature_sets,selected_test_sharpe_median,actual_test_winner_sharpe_median,selection_matches_test_winner_rate,median_test_winner_regret
robust_q25_retention,14,"base, base_macro, base_macro_gru, base_macro_hmm",1.3651865273602746,1.3651865273602746,0.42857142857142855,0.03633099496485237
robust_q25,14,"base, base_macro, base_macro_gru, base_macro_hmm",0.8706796933620413,1.3651865273602746,0.2857142857142857,0.23424168565568937
sharpe_only,14,"base, base_macro, base_macro_exogenous_plus, base_macro_gru, base_macro_hmm",0.7279455038222391,1.3651865273602746,0.07142857142857142,0.3685929731266948
