run_key,regime_label_exogenous,fold_id,seed,feature_set,feature_family,is_negative_control,selection_rule,selected_model_type,n_days,mean_daily_return,daily_volatility,volatility,sharpe,max_drawdown,turnover,hit_rate,excess_return_vs_benchmark,insufficient_days_for_sharpe
base__fold_09__seed42,unknown,fold_09,42,base,technical_base,False,checkpoint_robust_score,best_model,59,-0.0025366573603518372,0.03889528413275262,0.61744349393076,-1.0352974176457141,-0.32788112871085706,11.864406779661017,0.4576271186440678,-8.950755868120996e-05,False
base__fold_09__seed999,bear_high_vol,fold_09,999,base,technical_base,False,checkpoint_robust_score,best_model,4,-0.011290652025697318,0.02296429663845107,0.3645469076331485,,-0.03478098001978769,20.333333333333332,0.25,0.0006869258558012759,True
base__fold_09__seed999,unknown,fold_09,999,base,technical_base,False,checkpoint_robust_score,best_model,59,-0.0022467928860280336,0.036202830467476764,0.5747021170414546,-0.9851917897811115,-0.2949880949066893,19.449152542372882,0.423728813559322,0.00020035691564259381,False
base__fold_10__seed123,bear_high_vol,fold_10,123,base,technical_base,False,checkpoint_robust_score,checkpoint,5,0.003599360246454042,0.008036236709981853,0.12757130286875928,,-0.00795049216258592,0.0,0.6,0.0003354044604605085,True
base__fold_10__seed123,unknown,fold_10,123,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0013663992384091242,0.012872697250589581,0.20434773376610962,1.685032673145337,-0.09234773879131986,9.322033898305085,0.559322033898305,0.0004471518792132471,False
base__fold_10__seed42,bear_high_vol,fold_10,42,base,technical_base,False,checkpoint_robust_score,checkpoint,5,0.0028990378090448577,0.010731078762109176,0.17035059422392643,,-0.013317808426139832,0.0,0.6,-0.0003649179769486758,True
base__fold_10__seed42,unknown,fold_10,42,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0007442486402684334,0.011605107354706917,0.1842253679925669,1.0180501165030242,-0.0986440406935053,16.10169491525424,0.576271186440678,-0.00017499871892744356,False
base__fold_10__seed999,bear_high_vol,fold_10,999,base,technical_base,False,checkpoint_robust_score,checkpoint,5,0.0035154064185647592,0.010100596709025243,0.16034200191262937,,-0.0108145282485409,0.0,0.6,0.0002514506325712259,True
base__fold_10__seed999,unknown,fold_10,999,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0007464329595940843,0.011446912997981703,0.18171411043231436,1.035148593415226,-0.09815688966040659,12.711864406779661,0.576271186440678,-0.00017281439960179266,False
base__fold_11__seed123,bull_low_vol,fold_11,123,base,technical_base,False,checkpoint_robust_score,checkpoint,3,-0.001958639383364306,0.0023221904764789865,0.03686363098611591,,-0.0009463588050026006,0.0,0.3333333333333333,-0.001451373497393398,True
base__fold_11__seed123,unknown,fold_11,123,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0014464579178527154,0.00932141924273612,0.14797294309471076,2.4633381459851056,-0.04513821888475367,10.169491525423728,0.559322033898305,3.5914990009679686e-05,False
base__fold_11__seed42,bull_low_vol,fold_11,42,base,technical_base,False,checkpoint_robust_score,last_model,3,-0.0026169847279948386,0.0036792282231605388,0.05840593737079704,,-0.007820142364473592,0.0,0.3333333333333333,-0.00210971884202393,True
base__fold_11__seed42,unknown,fold_11,42,base,technical_base,False,checkpoint_robust_score,last_model,59,0.0017520455753398092,0.009093899453395506,0.14436117840906434,3.0584087069069636,-0.0534368176217247,11.864406779661017,0.6610169491525424,0.0003415026474967734,False
base__fold_11__seed999,bull_low_vol,fold_11,999,base,technical_base,False,checkpoint_robust_score,best_model,3,-0.0009297491030342275,0.0032736094665232855,0.051966939227804626,,-0.005329297559591328,0.0,0.6666666666666666,-0.0004224832170633193,True
base__fold_11__seed999,unknown,fold_11,999,base,technical_base,False,checkpoint_robust_score,best_model,59,0.001477819784091284,0.00959871226235123,0.15237483331588517,2.444042611806943,-0.05308874884376924,8.474576271186441,0.559322033898305,6.727685624824826e-05,False
base__fold_12__seed123,bear_high_vol,fold_12,123,base,technical_base,False,checkpoint_robust_score,checkpoint,4,-0.005787809094099178,0.012472006639562487,0.1979869675093724,,-0.017119748164917237,0.5,0.25,-0.0033128072171135048,True
base__fold_12__seed123,unknown,fold_12,123,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0004105428894285295,0.006982580748148715,0.110845033014173,0.9333463604342209,-0.04035749563537583,11.364406779661017,0.576271186440678,0.0003373943388956753,False
base__fold_12__seed42,bear_high_vol,fold_12,42,base,technical_base,False,checkpoint_robust_score,best_model,4,-0.004441715318541789,0.014048670412142188,0.2230157289698371,,-0.015415875395660805,0.0,0.5,-0.001966713441556116,True
base__fold_12__seed42,unknown,fold_12,42,base,technical_base,False,checkpoint_robust_score,best_model,59,0.00048787660656501863,0.006098505949112134,0.09681078066239181,1.2699505572951675,-0.025888350936446036,11.864406779661017,0.5254237288135594,0.00041472805603216454,False
base__fold_12__seed999,bear_high_vol,fold_12,999,base,technical_base,False,checkpoint_robust_score,checkpoint,4,-0.0038498440338088358,0.011675737241888967,0.1853465826922404,,-0.013227936924145145,0.0,0.25,-0.0013748421568231628,True
base__fold_12__seed999,unknown,fold_12,999,base,technical_base,False,checkpoint_robust_score,checkpoint,59,0.0005895078596693578,0.007282381917505743,0.11560422903548333,1.2850393266415945,-0.05635585729642889,10.169491525423728,0.5254237288135594,0.0005163593091365037,False
base__fold_13__seed123,bull_high_vol,fold_13,123,base,technical_base,False,checkpoint_robust_score,best_model,1,0.007174506529871172,0.0,0.0,,0.0,,1.0,0.003213554650663951,True
base__fold_13__seed123,bull_low_vol,fold_13,123,base,technical_base,False,checkpoint_robust_score,best_model,2,-0.007318843456177948,0.009205456112700183,0.14613208547474438,,-0.01652429956887813,0.75,0.5,0.0012976510438642238,True
base__fold_13__seed123,unknown,fold_13,123,base,technical_base,False,checkpoint_robust_score,best_model,59,-0.00019437592441619043,0.010515912877141959,0.1669349416904361,-0.293424087592839,-0.088378411785896,16.35593220338983,0.4745762711864407,-6.81592932907682e-05,False
base__fold_13__seed42,bull_high_vol,fold_13,42,base,technical_base,False,checkpoint_robust_score,checkpoint,1,0.006322407219937931,0.0,0.0,,0.0,,1.0,0.0023614553407307103,True
base__fold_13__seed42,bull_low_vol,fold_13,42,base,technical_base,False,checkpoint_robust_score,checkpoint,2,-0.009638641743846765,0.005871393015425164,0.09320547461001964,,-0.015510034759271929,0.0,0.0,-0.0010221472438045934,True
base__fold_13__seed42,unknown,fold_13,42,base,technical_base,False,checkpoint_robust_score,checkpoint,59,-0.0003902981548847772,0.012402495915430443,0.19688351897233994,-0.49956002180549053,-0.11883493053274496,13.491525423728813,0.4067796610169492,-0.0002640815237593549,False
base__fold_13__seed999,bull_high_vol,fold_13,999,base,technical_base,False,checkpoint_robust_score,best_model,1,0.004816405980376581,0.0,0.0,,0.0,,1.0,0.0008554541011693605,True
base__fold_13__seed999,bull_low_vol,fold_13,999,base,technical_base,False,checkpoint_robust_score,best_model,2,-0.011873398141549585,0.004170397650754609,0.06620301031286818,,-0.016043795792304194,0.0,0.0,-0.003256903641507413,True
base__fold_13__seed999,unknown,fold_13,999,base,technical_base,False,checkpoint_robust_score,best_model,59,0.00013851018566355926,0.012613048139761803,0.20022593191377352,0.17432590500938933,-0.08695605023845043,10.169491525423728,0.4576271186440678,0.00026472681678898157,False
base__fold_14__seed123,bear_high_vol,fold_14,123,base,technical_base,False,checkpoint_robust_score,checkpoint,5,0.001811950515481775,0.013948630765257116,0.2214276488084094,,-0.02479624784952561,0.0,0.4,0.0009594434402584971,True
base__fold_14__seed123,unknown,fold_14,123,base,technical_base,False,checkpoint_robust_score,checkpoint,59,-0.0010842657446278872,0.010264250217162426,0.16293992081491498,-1.6769062258020724,-0.11915320149745323,6.796610169491525,0.4576271186440678,-0.00013662649183123117,False
base__fold_14__seed42,bear_high_vol,fold_14,42,base,technical_base,False,checkpoint_robust_score,checkpoint,5,0.00262298307859381,0.014117168376064866,0.2241031004369592,,-0.021945905091074525,1.375,0.4,0.0017704760033705324,True
base__fold_14__seed42,unknown,fold_14,42,base,technical_base,False,checkpoint_robust_score,checkpoint,59,-0.0009704052474155531,0.009944049209670514,0.1578568874026594,-1.549138123602706,-0.10967269222517761,11.940677966101696,0.4915254237288136,-2.2765994618897287e-05,False
base__fold_14__seed999,bear_high_vol,fold_14,999,base,technical_base,False,checkpoint_robust_score,best_model,5,0.0025186361090080212,0.018927032598991377,0.30045732788006213,,-0.03250329901721405,0.0,0.4,0.0016661290337847434,True
base__fold_14__seed999,unknown,fold_14,999,base,technical_base,False,checkpoint_robust_score,best_model,59,-0.0006412348603252977,0.010999880774762785,0.17461769388829695,-0.925399833222772,-0.1349656188946866,12.711864406779661,0.4745762711864407,0.0003064043924713581,False
base_macro__fold_01__seed123,bull_low_vol,fold_01,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.003640852435934964,0.004348107661007223,0.06902406926855911,,-0.00132528838538426,0.0,0.6666666666666666,-0.000397771179358787,True
base_macro__fold_01__seed123,unknown,fold_01,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0008121224784822931,0.010335176428215275,0.1640658395102065,1.2473947360919477,-0.06566845380361241,12.711864406779661,0.559322033898305,0.00046291318901829474,False
base_macro__fold_01__seed42,bull_low_vol,fold_01,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,3,0.004401724551107655,0.004667384091742499,0.07409242547981838,,-0.0021989229857031223,0.0,0.6666666666666666,0.00036310093581390417,True
base_macro__fold_01__seed42,unknown,fold_01,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.0016917690476588921,0.008186809092596297,0.12996156534103298,3.2803990848472515,-0.05027744244238719,9.322033898305085,0.6101694915254238,0.0013425597581948935,False
base_macro__fold_01__seed999,bull_low_vol,fold_01,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.00207671025321939,0.0032424988983753562,0.05147307426901254,,-0.002467129459559514,0.0,0.6666666666666666,-0.001961913362074361,True
base_macro__fold_01__seed999,unknown,fold_01,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0011976564088543146,0.009630628824061639,0.1528814930258251,1.974139636249529,-0.0547980898720456,8.474576271186441,0.5084745762711864,0.0008484471193903162,False
base_macro__fold_02__seed123,bear_high_vol,fold_02,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,0.0023168567412934493,0.007869246684063183,0.12492041838870509,,-0.011098838433862612,0.5,0.75,-0.0005198546774943308,True
base_macro__fold_02__seed123,bull_high_vol,fold_02,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.0014065408874700536,0.0,0.0,,0.0,,0.0,0.0017482116259197153,True
base_macro__fold_02__seed123,unknown,fold_02,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0002254235296469511,0.0056570503194462215,0.08980288979659921,0.6325712858427739,-0.029021198127727965,14.254237288135593,0.5084745762711864,-0.00026394743413724574,False
base_macro__fold_02__seed42,bear_high_vol,fold_02,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,0.003239013634643989,0.008117930478728745,0.12886815124336667,,-0.010596442012875795,0.0,0.75,0.000402302215856209,True
base_macro__fold_02__seed42,bull_high_vol,fold_02,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.0035774845264366917,0.0,0.0,,0.0,,0.0,-0.0004227320130469228,True
base_macro__fold_02__seed42,unknown,fold_02,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.00032801250969840585,0.005357650917321842,0.08505007163238403,0.9718880990633362,-0.02650631792822622,15.457627118644067,0.559322033898305,-0.00016135845408579103,False
base_macro__fold_02__seed999,bear_high_vol,fold_02,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,0.0027312548486915222,0.009433380146650851,0.149750267344633,,-0.013528129444904335,0.0,0.75,-0.00010545657009625783,True
base_macro__fold_02__seed999,bull_high_vol,fold_02,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.0038633147573855497,0.0,0.0,,0.0,,0.0,-0.0007085622439957809,True
base_macro__fold_02__seed999,unknown,fold_02,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.00010648467068292625,0.005696586092001917,0.09043050072903831,-0.2967376802711948,-0.02961307523488821,13.559322033898304,0.5084745762711864,-0.000595855634467123,False
base_macro__fold_03__seed123,bear_low_vol,fold_03,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.0004193923694214933,0.0032781992903436947,0.052039800422147044,,-0.003495920312253653,0.0,0.3333333333333333,0.00020826287148828295,True
base_macro__fold_03__seed123,unknown,fold_03,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0008291570534457575,0.005364781006890833,0.08516325829533503,2.4534944018197153,-0.03705858601303713,12.711864406779661,0.4406779661016949,-0.0001850503799699929,False
base_macro__fold_03__seed42,bear_low_vol,fold_03,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,3,0.0006238617442276458,0.003844059893917,0.061022559024850286,,-0.0038584801824947945,0.0,0.6666666666666666,0.0004127322462944354,True
base_macro__fold_03__seed42,unknown,fold_03,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.0006023630795282778,0.005577695238229282,0.08854316693558309,1.7143671419790107,-0.04165951645238708,9.322033898305085,0.4067796610169492,-0.0004118443538874725,False
base_macro__fold_03__seed999,bear_low_vol,fold_03,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,3,0.0006893677721064861,0.0031846137738835204,0.05055417640492007,,-0.0028264056825977324,0.0,0.3333333333333333,0.0004782382741732758,True
base_macro__fold_03__seed999,unknown,fold_03,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.0006478660199394538,0.005367022942521383,0.08519884792013811,1.9162493509041068,-0.043174259575350926,8.474576271186441,0.4576271186440678,-0.0003663414134762966,False
base_macro__fold_04__seed123,bull_low_vol,fold_04,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0025422824002484965,0.0020633397108387936,0.03275450247074023,,0.0,0.0,0.8,-0.00017770775002312435,True
base_macro__fold_04__seed123,unknown,fold_04,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0010488004899080637,0.0042804253063011295,0.0679496451963616,3.8896115306130263,-0.01410616837165668,11.864406779661017,0.6779661016949152,0.00021053040535955664,False
base_macro__fold_04__seed42,bull_low_vol,fold_04,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0032767014921172067,0.0026373816789318403,0.041867136208869886,,0.0,0.75,1.0,0.0005567113418455856,True
base_macro__fold_04__seed42,unknown,fold_04,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.00040058117933857096,0.004232445028462598,0.06718798189838236,1.502448121540473,-0.01867107846836058,13.88135593220339,0.5084745762711864,-0.0004376889052099361,False
base_macro__fold_04__seed999,bull_low_vol,fold_04,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0024499729922804027,0.0017846900467368384,0.028331076185987496,,0.0,0.0,1.0,-0.0002700171579912185,True
base_macro__fold_04__seed999,unknown,fold_04,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.001121904247770122,0.004156128689191631,0.0659764975702915,4.285160335115704,-0.018682795534742058,13.559322033898304,0.6440677966101694,0.00028363416322161494,False
base_macro__fold_05__seed123,bear_high_vol,fold_05,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.01848448557503013,0.0,0.0,,0.0,,1.0,0.003164544463569509,True
base_macro__fold_05__seed123,bear_low_vol,fold_05,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.018981876191873748,0.0,0.0,,0.0,0.0,0.0,0.0036063454344182483,True
base_macro__fold_05__seed123,unknown,fold_05,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.00013399529645197195,0.014233841246581065,0.22595522483776262,-0.14944029167788325,-0.10145425575114353,15.508474576271187,0.5423728813559322,-8.235574067762734e-05,False
base_macro__fold_05__seed42,bear_high_vol,fold_05,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.01517856361093095,0.0,0.0,,0.0,,1.0,-0.00014137750052966962,True
base_macro__fold_05__seed42,bear_low_vol,fold_05,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.020777212014227553,0.0,0.0,,0.0,0.0,0.0,0.001811009612064443,True
base_macro__fold_05__seed42,unknown,fold_05,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0006220333391406517,0.013730952006374274,0.21797210563817823,-0.719139731226181,-0.10909089223949064,11.864406779661017,0.5423728813559322,-0.0005703937833663071,False
base_macro__fold_05__seed999,bear_high_vol,fold_05,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.01617592903263887,0.0,0.0,,0.0,,1.0,0.000855987921178249,True
base_macro__fold_05__seed999,bear_low_vol,fold_05,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,-0.023133784805816293,0.0,0.0,,0.0,0.0,0.0,-0.0005455631795242971,True
base_macro__fold_05__seed999,unknown,fold_05,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0002227626654166725,0.013767176981637628,0.21854715929295604,-0.25686077030977356,-0.09143352116969095,14.40677966101695,0.5423728813559322,-0.00017112310964232795,False
base_macro__fold_06__seed123,bull_low_vol,fold_06,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.002308743965541238,0.0019311574298876565,0.030656173811984357,,0.0,0.0,1.0,-0.00013844929217888554,True
base_macro__fold_06__seed123,unknown,fold_06,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0010962481860690887,0.003934113558986322,0.062452116639390265,4.4234616495795285,-0.011721371859370833,11.016949152542374,0.5932203389830508,-0.000582199552903175,False
base_macro__fold_06__seed42,bull_low_vol,fold_06,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.001394751560740537,0.0034455409422230877,0.054696266791280757,,-0.003114574043873608,0.0,0.4,-0.0010524416969795866,True
base_macro__fold_06__seed42,unknown,fold_06,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0010682372403908909,0.004583730118229071,0.0727644598192249,3.6995503745549843,-0.02085264382185492,10.169491525423728,0.6101694915254238,-0.0006102104985813729,False
base_macro__fold_06__seed999,bull_low_vol,fold_06,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,5,0.002373934848148207,0.0029922078714704242,0.04749982739352398,,-0.0015526762397003457,0.0,0.6,-7.32584095719164e-05,True
base_macro__fold_06__seed999,unknown,fold_06,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.0013145973308025343,0.00403476180132622,0.06404985795415306,5.172197690108354,-0.011498703592509929,23.89830508474576,0.5932203389830508,-0.0003638504081697294,False
base_macro__fold_07__seed123,bull_high_vol,fold_07,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.0022994087463521864,0.004255454887489892,0.06755325208651561,,-0.0030782422519549657,0.0,0.6666666666666666,-0.0019485720163235365,True
base_macro__fold_07__seed123,unknown,fold_07,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0012935006183506608,0.006983283680460505,0.11085619171868605,2.940405499870893,-0.03300055757603415,10.169491525423728,0.576271186440678,-0.0011619001756104242,False
base_macro__fold_07__seed42,bull_high_vol,fold_07,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.005110731691727636,0.0051835447500548195,0.08228622191051709,,-0.0006043902759317321,1.25,0.6666666666666666,0.0008627509290519133,True
base_macro__fold_07__seed42,unknown,fold_07,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.001558425250643041,0.006837028321082563,0.10853445986573956,3.618419105304038,-0.020471791468343548,8.73728813559322,0.559322033898305,-0.0008969755433180441,False
base_macro__fold_07__seed999,bull_high_vol,fold_07,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,3,0.004725042461578122,0.006813961029021932,0.10816827795646683,,-0.001997217312706745,0.0,0.6666666666666666,0.00047706169890239877,True
base_macro__fold_07__seed999,unknown,fold_07,999,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.0013641663666011845,0.007447893467273762,0.11823164343425374,2.9075965993373183,-0.03195027066199618,13.728813559322035,0.6440677966101694,-0.0010912344273599005,False
base_macro__fold_08__seed123,bear_low_vol,fold_08,123,base_macro,macro_context,False,checkpoint_robust_score,best_model,1,0.004711531359218535,0.0,0.0,,0.0,,1.0,-0.0013405196921682343,True
base_macro__fold_08__seed123,bull_low_vol,fold_08,123,base_macro,macro_context,False,checkpoint_robust_score,best_model,4,-0.006439816500764001,0.006965234473724755,0.11056966944437732,,-0.025510799425546682,0.0,0.25,0.0009026292203478304,True
base_macro__fold_08__seed123,unknown,fold_08,123,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,-0.00038015944649745525,0.00883079747609132,0.14018456400068693,-0.6833860860521653,-0.058691716311097375,16.271186440677965,0.5084745762711864,-0.00041165889312454933,False
base_macro__fold_08__seed42,bear_low_vol,fold_08,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,1,0.0030356000880373823,0.0,0.0,,0.0,,1.0,-0.0030164509633493868,True
base_macro__fold_08__seed42,bull_low_vol,fold_08,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,4,-0.008917510965016195,0.009272833139862411,0.14720166262244497,,-0.035263052939926376,0.0,0.25,-0.0015750652439043642,True
base_macro__fold_08__seed42,unknown,fold_08,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,-3.3591429545116474e-05,0.010264562629814355,0.16294488021201559,-0.05195032967194226,-0.06983005593805092,12.898305084745763,0.576271186440678,-6.509087617221052e-05,False
base_macro__fold_08__seed999,bear_low_vol,fold_08,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.006825710009896735,0.0,0.0,,0.0,,1.0,0.0007736589585099658,True
base_macro__fold_08__seed999,bull_low_vol,fold_08,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.007629907047524975,0.007949989987061269,0.1262021785873063,,-0.03046929486222205,0.0,0.25,-0.00028746132641314416,True
base_macro__fold_08__seed999,unknown,fold_08,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.00012993850929638178,0.009681557183260376,0.15368995566454768,-0.21305559105084398,-0.06886591962979027,9.322033898305085,0.5254237288135594,-0.00016143795592347583,False
base_macro__fold_09__seed123,bear_high_vol,fold_09,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.012391740531185719,0.025954998603678163,0.4120228295061667,,-0.040932731239433084,0.0,0.25,-0.0004141626496871253,True
base_macro__fold_09__seed123,unknown,fold_09,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.002650782371727377,0.03868595686280321,0.6141205265372988,-1.0877297351413773,-0.34146707316881897,11.864406779661017,0.4576271186440678,-0.00020363257005674953,False
base_macro__fold_09__seed42,bear_high_vol,fold_09,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.013359448212705433,0.024495238920492875,0.3888498629324065,,-0.036953048429055335,1.3333333333333333,0.25,-0.0013818703312068392,True
base_macro__fold_09__seed42,unknown,fold_09,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0020005312689878397,0.03615223866952069,0.5738989971468262,-0.8784365930089928,-0.2935573319342156,23.88135593220339,0.4576271186440678,0.0004466185326827876,False
base_macro__fold_09__seed999,bear_high_vol,fold_09,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.012194788221338598,0.026852373738178746,0.42626821813789684,,-0.04243751720056055,0.5,0.25,-0.0002172103398400049,True
base_macro__fold_09__seed999,unknown,fold_09,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.002246222572494061,0.037007817436018435,0.5874808890059088,-0.9635174502890258,-0.3067443494462224,15.440677966101696,0.4576271186440678,0.00020092722917656672,False
base_macro__fold_10__seed123,bear_high_vol,fold_10,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0035707577937455605,0.008400261153120156,0.13335001175491562,,-0.006120525879859784,0.0,0.6,0.0003068020077520269,True
base_macro__fold_10__seed123,unknown,fold_10,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0010197983223013628,0.010538258785672676,0.16728967199118855,1.5361927258335444,-0.08970411366434661,17.796610169491526,0.6101694915254238,0.00010055096310548579,False
base_macro__fold_10__seed42,bear_high_vol,fold_10,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.004684050982256882,0.009954828103195241,0.15802799703270864,,-0.00693868318055435,0.0,0.6,0.0014200951962633486,True
base_macro__fold_10__seed42,unknown,fold_10,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0007155607895072329,0.011685239417106603,0.18549742504748057,0.9720960757793109,-0.10228396444290688,11.864406779661017,0.6101694915254238,-0.00020368656968864417,False
base_macro__fold_10__seed999,bear_high_vol,fold_10,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.002809432311958604,0.009642120314334193,0.15306391477855327,,-0.011893828929334549,0.5,0.6,-0.00045452347403492944,True
base_macro__fold_10__seed999,unknown,fold_10,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.001214169892231723,0.011784875702291194,0.187079102040421,1.6355157230564696,-0.09376060487915172,13.686440677966102,0.5423728813559322,0.000294922533035846,False
base_macro__fold_11__seed123,bull_low_vol,fold_11,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,0.0022595340272113518,0.004014777343014562,0.06373261451347914,,-0.003164265665824173,0.0,0.6666666666666666,0.0027667999131822593,True
base_macro__fold_11__seed123,unknown,fold_11,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0018118771342251559,0.011300743146131954,0.17939373596929684,2.5452005632063153,-0.05312084615636581,11.864406779661017,0.576271186440678,0.0004013342063821198,False
base_macro__fold_11__seed42,bull_low_vol,fold_11,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,3,0.0010761008178427807,0.004678893632704396,0.07427513377835653,,0.0,0.0,0.6666666666666666,0.0015833667038136889,True
base_macro__fold_11__seed42,unknown,fold_11,42,base_macro,macro_context,False,checkpoint_robust_score,best_model,59,0.001252915566059042,0.009155141571099246,0.14533336688830661,2.172486122127281,-0.03972712443012938,14.0,0.5254237288135594,-0.00015762736178399407,False
base_macro__fold_11__seed999,bull_low_vol,fold_11,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,3,-0.0016256874265345351,0.003752257889794248,0.059565247388253514,,-0.006895398484060178,0.0,0.6666666666666666,-0.0011184215405636271,True
base_macro__fold_11__seed999,unknown,fold_11,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0018745637441672659,0.010164619445209518,0.1613583313418143,2.9275839654629356,-0.059099504096957856,12.711864406779661,0.6101694915254238,0.00046402081632423005,False
base_macro__fold_12__seed123,bear_high_vol,fold_12,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.003106194819511826,0.01300971895694511,0.2065228859215163,,-0.013010560536940274,0.0,0.5,-0.0006311929425261531,True
base_macro__fold_12__seed123,unknown,fold_12,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0003325563250091494,0.007991931847742374,0.12686798498461946,0.6605621892116081,-0.05260710996864193,16.271186440677965,0.4576271186440678,0.00025940777447629523,False
base_macro__fold_12__seed42,bear_high_vol,fold_12,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.004077447857768812,0.013386152061409739,0.21249857619950874,,-0.013147588968752455,0.0,0.25,-0.0016024459807831393,True
