fold_id,regime_label_exogenous,feature_set,runs,sharpe_median,max_drawdown_median,turnover_median,hit_rate_median
fold_09,unknown,base_macro,3,-0.9635174502890258,-0.3067443494462224,15.440677966101696,0.4576271186440678
fold_09,unknown,base_macro_exogenous_plus,3,-0.860576669003731,-0.33739664608923914,11.677966101694915,0.4745762711864407
fold_09,unknown,base_macro_gru,3,-1.0426450743251354,-0.30645203358217454,13.508474576271187,0.4406779661016949
fold_09,unknown,base_macro_hmm,3,-1.1667320785075472,-0.2919894600202535,12.135593220338983,0.3898305084745763
fold_10,bear_high_vol,base,3,,-0.0108145282485409,0.0,0.6
fold_10,bear_high_vol,base_macro,3,,-0.00693868318055435,0.0,0.6
fold_10,bear_high_vol,base_macro_exogenous_plus,3,,-0.008533868352265439,0.0,0.4
fold_10,bear_high_vol,base_macro_gru,3,,-0.008489178209683867,0.375,0.6
fold_10,bear_high_vol,base_macro_hmm,3,,-0.011035404654579528,0.875,0.6
fold_10,unknown,base,3,1.035148593415226,-0.09815688966040659,12.711864406779661,0.576271186440678
fold_10,unknown,base_macro,3,1.5361927258335444,-0.09376060487915172,13.686440677966102,0.6101694915254238
fold_10,unknown,base_macro_exogenous_plus,3,0.9161258880279328,-0.08514714973298687,9.322033898305085,0.576271186440678
fold_10,unknown,base_macro_gru,3,1.4945102202275826,-0.09888763809639423,14.14406779661017,0.559322033898305
fold_10,unknown,base_macro_hmm,3,0.6290458198127977,-0.0862703065198498,12.220338983050848,0.5254237288135594
fold_11,bull_low_vol,base,3,,-0.005329297559591328,0.0,0.3333333333333333
fold_11,bull_low_vol,base_macro,3,,-0.003164265665824173,0.0,0.6666666666666666
fold_11,bull_low_vol,base_macro_exogenous_plus,3,,-0.0032801658520766885,0.0,0.3333333333333333
fold_11,bull_low_vol,base_macro_gru,3,,-0.0024668707976718274,0.0,0.3333333333333333
fold_11,bull_low_vol,base_macro_hmm,3,,-0.004800701218321213,0.0,0.3333333333333333
fold_11,unknown,base,3,2.4633381459851056,-0.05308874884376924,10.169491525423728,0.559322033898305
fold_11,unknown,base_macro,3,2.5452005632063153,-0.05312084615636581,12.711864406779661,0.576271186440678
fold_11,unknown,base_macro_exogenous_plus,3,2.7353888798006913,-0.05664944142896844,17.796610169491526,0.559322033898305
fold_11,unknown,base_macro_gru,3,2.266176751545376,-0.04761319185797985,12.711864406779661,0.6101694915254238
fold_11,unknown,base_macro_hmm,3,2.649825044871541,-0.04143942159436198,11.864406779661017,0.576271186440678
fold_12,bear_high_vol,base,3,,-0.015415875395660805,0.0,0.25
fold_12,bear_high_vol,base_macro,3,,-0.013010560536940274,0.0,0.5
fold_12,bear_high_vol,base_macro_exogenous_plus,3,,-0.01353405754114756,0.0,0.5
fold_12,bear_high_vol,base_macro_gru,3,,-0.013508837693331666,0.5,0.5
fold_12,bear_high_vol,base_macro_hmm,3,,-0.016247366875142166,0.0,0.5
fold_12,unknown,base,3,1.2699505572951675,-0.04035749563537583,11.364406779661017,0.5254237288135594
fold_12,unknown,base_macro,3,0.3888084888906197,-0.04379436133227632,10.169491525423728,0.5084745762711864
fold_12,unknown,base_macro_exogenous_plus,3,0.26463671702574004,-0.040874005370028055,11.864406779661017,0.5254237288135594
fold_12,unknown,base_macro_gru,3,0.7613594590554941,-0.047440896928021115,9.322033898305085,0.5084745762711864
fold_12,unknown,base_macro_hmm,3,0.49029494438634347,-0.04699264183576868,14.40677966101695,0.4915254237288136
fold_13,bull_high_vol,base,3,,0.0,,1.0
fold_13,bull_high_vol,base_macro,3,,0.0,,1.0
fold_13,bull_high_vol,base_macro_exogenous_plus,3,,0.0,,1.0
fold_13,bull_high_vol,base_macro_gru,3,,0.0,,1.0
fold_13,bull_high_vol,base_macro_hmm,3,,0.0,,1.0
fold_13,bull_low_vol,base,3,,-0.016043795792304194,0.0,0.0
fold_13,bull_low_vol,base_macro,3,,-0.01510229363340021,0.0,0.5
fold_13,bull_low_vol,base_macro_exogenous_plus,3,,-0.01770506652545767,0.0,0.0
fold_13,bull_low_vol,base_macro_gru,3,,-0.01677474549582647,1.0,0.0
fold_13,bull_low_vol,base_macro_hmm,3,,-0.017069822391002187,0.0,0.0
fold_13,unknown,base,3,-0.293424087592839,-0.088378411785896,13.491525423728813,0.4576271186440678
fold_13,unknown,base_macro,3,0.0375905374334312,-0.09360983529752198,10.169491525423728,0.5084745762711864
fold_13,unknown,base_macro_exogenous_plus,3,-0.7459143826192101,-0.1165135292237317,16.76271186440678,0.423728813559322
fold_13,unknown,base_macro_gru,3,-0.879064472502178,-0.12240130267991622,11.033898305084746,0.4067796610169492
fold_13,unknown,base_macro_hmm,3,-0.7258317263413063,-0.11208069170455903,10.169491525423728,0.4576271186440678
fold_14,bear_high_vol,base,3,,-0.02479624784952561,0.0,0.4
fold_14,bear_high_vol,base_macro,3,,-0.031029786810704896,0.0,0.4
fold_14,bear_high_vol,base_macro_exogenous_plus,3,,-0.03036059516903067,0.0,0.4
fold_14,bear_high_vol,base_macro_gru,3,,-0.03226508174069087,0.0,0.4
fold_14,bear_high_vol,base_macro_hmm,3,,-0.03153457402165505,0.0,0.4
fold_14,unknown,base,3,-1.549138123602706,-0.11915320149745323,11.940677966101696,0.4745762711864407
fold_14,unknown,base_macro,3,-1.2389379071162827,-0.1331220326635285,11.40677966101695,0.4745762711864407
fold_14,unknown,base_macro_exogenous_plus,3,-1.0915353197661728,-0.1299266658004703,8.474576271186441,0.4576271186440678
fold_14,unknown,base_macro_gru,3,-1.4575088600081043,-0.1437195671616467,12.940677966101696,0.4406779661016949
fold_14,unknown,base_macro_hmm,3,-1.4340864458728715,-0.13034778158970795,11.864406779661017,0.4915254237288136
