regime,n_days,mean_return,volatility,sharpe,run_key,feature_set,fold_id,seed,regime_mean_return
1.0,56,-0.0006508987096072351,0.0087036167228993,-1.1871727598822372,base__fold_08__seed123,base,fold_08,123,-0.0006508987096072351
0.0,8,0.0018183397609047441,0.01282389515702617,2.2508955730531244,base__fold_08__seed999,base,fold_08,999,0.0018183397609047441
1.0,56,-0.0009643725793718135,0.007663242937136667,-1.9977103979280095,base__fold_08__seed999,base,fold_08,999,-0.0009643725793718135
0.0,39,-0.005617781503671364,0.04875594319475967,-1.8291004301863776,base__fold_09__seed42,base,fold_09,42,-0.005617781503671364
1.0,24,0.00040448476764199753,0.008663981136264771,0.7411138741854484,base__fold_09__seed42,base,fold_09,42,0.00040448476764199753
0.0,39,-0.0050767797244785145,0.04809644509203652,-1.6756202982971549,base__fold_09__seed123,base,fold_09,123,-0.0050767797244785145
1.0,24,0.0008527612509589879,0.00902987428864154,1.4991532278059516,base__fold_09__seed123,base,fold_09,123,0.0008527612509589879
0.0,39,-0.004867836651509913,0.04527931543855653,-1.7066183635559655,base__fold_09__seed999,base,fold_09,999,-0.004867836651509913
1.0,24,0.0005050933762684728,0.00782069401424464,1.0252426140480506,base__fold_09__seed999,base,fold_09,999,0.0005050933762684728
0.0,64,0.0009125915440790916,0.011645023876028025,1.2440456798980486,base__fold_10__seed42,base,fold_10,42,0.0009125915440790916
0.0,64,0.0015408493171626333,0.012675787512749608,1.9296808645311723,base__fold_10__seed123,base,fold_10,123,0.0015408493171626333
0.0,64,0.0009627590110761683,0.011461688113441282,1.3334270958604393,base__fold_10__seed999,base,fold_10,999,0.0009627590110761683
0.0,62,0.0015406408832429716,0.009030318664974423,2.7083114923927303,base__fold_11__seed42,base,fold_11,42,0.0015406408832429716
0.0,62,0.0012816951452131822,0.00921129137289118,2.2088411756115396,base__fold_11__seed123,base,fold_11,123,0.0012816951452131822
0.0,62,0.0013613245153594046,0.009482234171724412,2.279036389147631,base__fold_11__seed999,base,fold_11,999,0.0013613245153594046
0.0,63,0.0001748866430661737,0.007042276861319492,0.3942246869515875,base__fold_12__seed42,base,fold_12,42,0.0001748866430661737
