fold_id,regime_label_exogenous,feature_set,runs,sharpe_median,max_drawdown_median,turnover_median,hit_rate_median
fold_01,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.0028190792087998684,0.0,0.6666666666666666
fold_01,unknown,base_macro_vol_term_or_implied_vol_proxy,3,1.5257578804565886,-0.0700011368007889,11.864406779661017,0.576271186440678
fold_02,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.008367593704517562,0.5,0.75
fold_02,bull_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,,0.0
fold_02,unknown,base_macro_vol_term_or_implied_vol_proxy,3,0.23132162819741406,-0.031338758931457655,11.313559322033898,0.576271186440678
fold_03,bear_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.0033128687419679004,0.0,0.6666666666666666
fold_03,unknown,base_macro_vol_term_or_implied_vol_proxy,3,1.897451693868541,-0.03250024752672387,15.813559322033898,0.4915254237288136
fold_04,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,0.0,1.0
fold_04,unknown,base_macro_vol_term_or_implied_vol_proxy,3,2.9990186347185523,-0.016099256718456356,11.864406779661017,0.5932203389830508
fold_05,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,,1.0
fold_05,bear_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,0.0,0.0
fold_05,unknown,base_macro_vol_term_or_implied_vol_proxy,3,-0.39765837357347283,-0.09052140501301364,12.711864406779661,0.5423728813559322
fold_06,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.002449452909135008,0.0,0.8
fold_06,unknown,base_macro_vol_term_or_implied_vol_proxy,3,4.3090009206066915,-0.016765281758479023,11.016949152542374,0.6271186440677966
fold_07,bull_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.0014759084403328515,0.0,0.6666666666666666
fold_07,unknown,base_macro_vol_term_or_implied_vol_proxy,3,2.9386720690980774,-0.023888560997957886,9.322033898305085,0.5932203389830508
fold_08,bear_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,,1.0
fold_08,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.03224758173941855,0.0,0.25
fold_08,unknown,base_macro_vol_term_or_implied_vol_proxy,3,0.14258515187789322,-0.05492642157448646,13.542372881355933,0.5254237288135594
fold_09,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.037077499652303336,1.0,0.25
fold_09,unknown,base_macro_vol_term_or_implied_vol_proxy,3,-0.7544683778076279,-0.28535553215675624,12.711864406779661,0.4745762711864407
fold_10,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.010321419983373326,0.0,0.6
fold_10,unknown,base_macro_vol_term_or_implied_vol_proxy,3,0.9601857765996487,-0.09096234834665584,11.864406779661017,0.559322033898305
fold_11,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.0021010912442224194,0.0,0.3333333333333333
fold_11,unknown,base_macro_vol_term_or_implied_vol_proxy,3,2.795006338592123,-0.04719911010522193,11.864406779661017,0.576271186440678
fold_12,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.01901297074953845,0.0,0.5
fold_12,unknown,base_macro_vol_term_or_implied_vol_proxy,3,0.5575981622371909,-0.038305438122069435,10.35593220338983,0.4576271186440678
fold_13,bull_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,0.0,,1.0
fold_13,bull_low_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.016438773054379907,0.0,0.5
fold_13,unknown,base_macro_vol_term_or_implied_vol_proxy,3,-0.0031572401758052956,-0.0870225944344366,14.40677966101695,0.4745762711864407
fold_14,bear_high_vol,base_macro_vol_term_or_implied_vol_proxy,3,,-0.030416219736599692,0.75,0.4
fold_14,unknown,base_macro_vol_term_or_implied_vol_proxy,3,-1.0193726047236167,-0.11042552555878327,12.847457627118644,0.5084745762711864
