direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,mahalanobis_mean,nn_distance_mean,hidden_norm_ratio_mean
centroid_to_good__primitive_04_to_primitive_00,orthogonal_same_norm_control,0.5,True,2517,0.5125148986889154,46.57070784867557,0.4917664776643377,1.061540402478551
centroid_to_good__primitive_04_to_primitive_00,projection_removal,,False,2517,0.029797377830750895,117.7445872748165,1.9487618280008103,0.4259588945077886
centroid_to_good__primitive_04_to_primitive_00,random_same_norm_control,0.5,True,2517,0.5137067938021455,46.7463524156097,0.4910635696289998,1.0590392845623742
centroid_to_good__primitive_05_to_primitive_00,additive_steering,-1.0,False,2517,0.049662296384584824,63.564754364148094,0.9567881344144733,0.39496284759627476
centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.5,False,2517,0.059992054032578464,32.70727367673397,0.47887251877090464,0.6845826077877055
centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.25,False,2517,0.6042908224076281,17.519908021884227,0.24244452814398587,0.8408889081907677
centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.25,False,2517,0.6082638061183949,17.806873508850813,0.2422476020619623,1.1608315166422623
centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.5,False,2517,0.06277314263011521,33.041453775094865,0.48467769078033746,1.3228279230934636
centroid_to_good__primitive_05_to_primitive_00,additive_steering,1.0,False,2517,0.04529201430274136,63.89688148835042,0.9768878710561021,1.64914972775712
centroid_to_good__primitive_05_to_primitive_00,orthogonal_same_norm_control,0.5,True,2517,0.5860150973381009,47.69314028964497,0.49078001512043834,1.0574085647931133
centroid_to_good__primitive_05_to_primitive_00,projection_removal,,False,2517,0.03377036154151768,123.84619341946835,2.0544323804420994,0.2668093119901062
centroid_to_good__primitive_05_to_primitive_00,random_same_norm_control,0.5,True,2517,0.5971394517282479,47.55469492066702,0.4901320168550778,1.0582465039884967
drawdown_stress_cav,additive_steering,-1.0,False,2517,0.3317441398490266,78.99882552102618,0.9572586036675188,1.0601317464403854
drawdown_stress_cav,additive_steering,-0.5,False,2517,0.5375446960667462,40.41959743631298,0.48123814767974393,0.9688658143961472
drawdown_stress_cav,additive_steering,-0.25,False,2517,0.6690504568931267,21.344223974942548,0.24256141273040666,0.9687611476144061
drawdown_stress_cav,additive_steering,0.25,False,2517,0.6718315454906635,21.42554578440715,0.24422973714534416,1.0595025486661738
drawdown_stress_cav,additive_steering,0.5,False,2517,0.5387365911799762,40.50031598313813,0.48733900881774866,1.1424291119255583
drawdown_stress_cav,additive_steering,1.0,False,2517,0.03814064362336114,79.07056102811615,0.9782074685184271,1.3588947183862596
drawdown_stress_cav,orthogonal_same_norm_control,0.5,True,2517,0.5705204608661104,56.886233407948986,0.49132671858433613,1.0645546229241356
drawdown_stress_cav,projection_removal,,False,2517,0.5303933253873659,48.9339548945788,0.6255830973978375,0.9608586946445723
drawdown_stress_cav,random_same_norm_control,0.5,True,2517,0.55740961462058,56.644531199393455,0.4912785937807785,1.0656571047272718
high_action_change_cav,additive_steering,-1.0,False,2517,0.46722288438617404,59.555504280453285,0.9926388961812402,1.1614804841506774
high_action_change_cav,additive_steering,-0.5,False,2517,0.601907032181168,30.78551557897303,0.49572793653888586,1.0258324345979113
high_action_change_cav,additive_steering,-0.25,False,2517,0.6714342471195868,16.616134978608965,0.24785583217320997,0.9976481078246285
high_action_change_cav,additive_steering,0.25,False,2517,0.6714342471195868,16.664631857529383,0.2478466266411203,1.032643462526197
high_action_change_cav,additive_steering,0.5,False,2517,0.600715137067938,30.82494357366011,0.4947484351000192,1.0925630006809108
high_action_change_cav,additive_steering,1.0,False,2517,0.058005562177195075,59.58626162193336,0.9906614668973187,1.2757147290340296
high_action_change_cav,orthogonal_same_norm_control,0.5,True,2517,0.6229638458482321,43.44126322820681,0.49140122460673435,1.063097136559103
high_action_change_cav,projection_removal,,False,2517,0.7322208978943187,18.11417150435764,0.29036000220881564,0.9940672207901048
high_action_change_cav,random_same_norm_control,0.5,True,2517,0.6229638458482321,43.55036802104283,0.49144888028608774,1.063088444664658
high_concentration_cav,additive_steering,-1.0,False,2517,0.46881207787048074,57.93615122472784,0.9763596838578505,1.1201139818566663
high_concentration_cav,additive_steering,-0.5,False,2517,0.5395311879221295,29.991068399506183,0.4876500323440584,1.002312196268993
high_concentration_cav,additive_steering,-0.25,False,2517,0.7318235995232419,16.23401732567243,0.2444782433400048,0.9856222933023946
high_concentration_cav,additive_steering,0.25,False,2517,0.7294398092967819,16.26712867969084,0.2417478471520801,1.0439894062772408
high_concentration_cav,additive_steering,0.5,False,2517,0.5367500993245927,30.0325371240519,0.4811701839551893,1.1137209795685465
high_concentration_cav,additive_steering,1.0,False,2517,0.041716328963051254,57.98768434786406,0.9618786023822745,1.3111432887308527
high_concentration_cav,orthogonal_same_norm_control,0.5,True,2517,0.5363528009535161,48.62727273456949,0.4914792691521609,1.062077048235952
high_concentration_cav,projection_removal,,False,2517,0.7791021056813667,20.509277470202633,0.4168106893645673,0.9833002031274728
high_concentration_cav,random_same_norm_control,0.5,True,2517,0.5601907032181168,47.806222250819246,0.49136714147748595,1.0623026746499713
high_turnover_cav,additive_steering,-1.0,False,2517,0.46722288438617404,59.555504280453285,0.9926388961812402,1.1614804841506774
high_turnover_cav,additive_steering,-0.5,False,2517,0.601907032181168,30.78551557897303,0.49572793653888586,1.0258324345979113
high_turnover_cav,additive_steering,-0.25,False,2517,0.6714342471195868,16.616134978608965,0.24785583217320997,0.9976481078246285
