run_key,direction_name,mean_directional_action_norm_derivative,mean_abs_directional_action_norm_derivative,rows,is_control
base_macro__fold_02__seed42,bad_primitives_cav,0.00344609479151725,0.00344609479151725,61,False
base_macro__fold_02__seed42,primitive_cav__primitive_04,-0.0007054459251752688,0.0007107849407668591,61,False
base_macro__fold_02__seed42,primitive_cav__primitive_02,-0.0026969684475177413,0.0026969684475177413,61,False
base_macro__fold_02__seed42,primitive_cav__primitive_05,0.003577801314291873,0.003577801314291873,61,False
base_macro__fold_02__seed42,high_turnover_cav,0.0006765588135267322,0.0006847737324629534,61,False
base_macro__fold_02__seed42,high_action_change_cav,0.0006765588135267322,0.0006847737324629534,61,False
base_macro__fold_02__seed42,high_concentration_cav,-0.001485846013679869,0.001485846013679869,61,False
base_macro__fold_02__seed42,drawdown_stress_cav,-0.004317198363502129,0.004317198363502129,61,False
base_macro__fold_02__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.004868042373587085,0.004868042373587085,61,False
base_macro__fold_02__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.004943696260931308,0.004943696260931308,61,False
base_macro__fold_02__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.0049444574662567495,0.0049444574662567495,61,False
base_macro__fold_02__seed42,centroid_to_good__bad_to_primitive_00,-0.0049533539050168355,0.0049533539050168355,61,False
base_macro__fold_02__seed999,bad_vs_good_cav,0.0028583887929988765,0.0028583887929988765,61,False
base_macro__fold_02__seed999,bad_primitives_cav,0.004157656811931842,0.004157656811931842,61,False
base_macro__fold_02__seed999,primitive_cav__primitive_04,0.0004094162187295281,0.00048723160141386394,61,False
base_macro__fold_02__seed999,primitive_cav__primitive_02,-0.0031527752901344816,0.0031527752901344816,61,False
base_macro__fold_02__seed999,primitive_cav__primitive_05,0.0038087690492203253,0.0038087690492203253,61,False
base_macro__fold_02__seed999,high_turnover_cav,-0.00024461397829975406,0.0003426928724532221,61,False
base_macro__fold_02__seed999,high_action_change_cav,-0.00024461397829975406,0.0003426928724532221,61,False
base_macro__fold_02__seed999,high_concentration_cav,-0.0017021488910492191,0.0017021488910492191,61,False
base_macro__fold_02__seed999,drawdown_stress_cav,-0.004142952369991817,0.004142952369991817,61,False
base_macro__fold_02__seed999,centroid_to_good__primitive_04_to_primitive_00,-0.0074951325295351855,0.0074951325295351855,61,False
base_macro__fold_02__seed999,centroid_to_good__primitive_02_to_primitive_00,-0.008257140939909268,0.008257140939909268,61,False
base_macro__fold_02__seed999,centroid_to_good__primitive_05_to_primitive_00,-0.007237904305906178,0.007237904305906178,61,False
base_macro__fold_02__seed999,centroid_to_good__bad_to_primitive_00,-0.007274602455475378,0.007274602455475378,61,False
base_macro__fold_03__seed123,bad_vs_good_cav,0.017990661444487722,0.017990661444487722,59,False
base_macro__fold_03__seed123,bad_primitives_cav,0.01844388045834541,0.01844388045834541,59,False
base_macro__fold_03__seed123,primitive_cav__primitive_04,0.005624097287658062,0.005624097287658062,59,False
base_macro__fold_03__seed123,primitive_cav__primitive_02,-0.01750271122814234,0.01750271122814234,59,False
base_macro__fold_03__seed123,primitive_cav__primitive_05,0.01785262629350912,0.01785262629350912,59,False
base_macro__fold_03__seed123,high_turnover_cav,-0.0028353460341619106,0.0028353460341619106,59,False
base_macro__fold_03__seed123,high_action_change_cav,-0.0028353460341619106,0.0028353460341619106,59,False
base_macro__fold_03__seed123,high_concentration_cav,-0.018459197288265432,0.018459197288265432,59,False
base_macro__fold_03__seed123,drawdown_stress_cav,-0.013925228978698292,0.013925228978698292,59,False
base_macro__fold_03__seed123,centroid_to_good__primitive_04_to_primitive_00,-0.03832084981951761,0.03832084981951761,59,False
base_macro__fold_03__seed123,centroid_to_good__primitive_02_to_primitive_00,-0.03057038462795253,0.03057038462795253,59,False
base_macro__fold_03__seed123,centroid_to_good__primitive_05_to_primitive_00,-0.043173203686969336,0.043173203686969336,59,False
base_macro__fold_03__seed123,centroid_to_good__bad_to_primitive_00,-0.042974082975386074,0.042974082975386074,59,False
base_macro__fold_03__seed42,bad_vs_good_cav,0.0556547553780577,0.0556547553780577,59,False
base_macro__fold_03__seed42,bad_primitives_cav,0.05578126944650575,0.05578126944650575,59,False
base_macro__fold_03__seed42,primitive_cav__primitive_04,-0.007932905535663493,0.007932905535663493,59,False
base_macro__fold_03__seed42,primitive_cav__primitive_02,-0.04745017526722353,0.04745017526722353,59,False
base_macro__fold_03__seed42,primitive_cav__primitive_05,0.05916379274954212,0.05916379274954212,59,False
base_macro__fold_03__seed42,high_turnover_cav,0.0048553621265467785,0.0048553621265467785,59,False
base_macro__fold_03__seed42,high_action_change_cav,0.0048553621265467785,0.0048553621265467785,59,False
base_macro__fold_03__seed42,high_concentration_cav,-0.04085437193298766,0.04085437193298766,59,False
base_macro__fold_03__seed42,drawdown_stress_cav,-0.05224756955467623,0.05224756955467623,59,False
base_macro__fold_03__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.11054321476386837,0.11054321476386837,59,False
base_macro__fold_03__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.10330983829650159,0.10330983829650159,59,False
base_macro__fold_03__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.10847657721033441,0.10847657721033441,59,False
base_macro__fold_03__seed42,centroid_to_good__bad_to_primitive_00,-0.1087858283882595,0.1087858283882595,59,False
base_macro__fold_03__seed999,bad_vs_good_cav,0.03535047604310388,0.03535047604310388,59,False
base_macro__fold_03__seed999,bad_primitives_cav,0.04298910779105599,0.04298910779105599,59,False
base_macro__fold_03__seed999,primitive_cav__primitive_04,0.004648435719289764,0.004648435719289764,59,False
base_macro__fold_03__seed999,primitive_cav__primitive_02,-0.03719550936811122,0.03719550936811122,59,False
base_macro__fold_03__seed999,primitive_cav__primitive_05,0.04223135088828473,0.04223135088828473,59,False
base_macro__fold_03__seed999,high_turnover_cav,-0.004580640184346327,0.004580640184346327,59,False
base_macro__fold_03__seed999,high_action_change_cav,-0.004580640184346327,0.004580640184346327,59,False
base_macro__fold_03__seed999,high_concentration_cav,-0.028600075819520582,0.028600075819520582,59,False
base_macro__fold_03__seed999,drawdown_stress_cav,-0.03717449910174938,0.03717449910174938,59,False
base_macro__fold_03__seed999,centroid_to_good__primitive_04_to_primitive_00,-0.09012566827831765,0.09012566827831765,59,False
base_macro__fold_03__seed999,centroid_to_good__primitive_02_to_primitive_00,-0.09338411294618733,0.09338411294618733,59,False
base_macro__fold_03__seed999,centroid_to_good__primitive_05_to_primitive_00,-0.08724190539398702,0.08724190539398702,59,False
base_macro__fold_03__seed999,centroid_to_good__bad_to_primitive_00,-0.08762525947476572,0.08762525947476572,59,False
base_macro__fold_04__seed123,bad_vs_good_cav,0.04659201675125532,0.04659201675125532,61,False
base_macro__fold_04__seed123,bad_primitives_cav,0.051580469966236754,0.051580469966236754,61,False
base_macro__fold_04__seed123,primitive_cav__primitive_04,0.006253884734820937,0.006253884734820937,61,False
base_macro__fold_04__seed123,primitive_cav__primitive_02,-0.05160006076736184,0.05160006076736184,61,False
base_macro__fold_04__seed123,primitive_cav__primitive_05,0.05497652409186924,0.05497652409186924,61,False
base_macro__fold_04__seed123,high_turnover_cav,-0.010109196319247152,0.010109196319247152,61,False
base_macro__fold_04__seed123,high_action_change_cav,-0.010109196319247152,0.010109196319247152,61,False
base_macro__fold_04__seed123,high_concentration_cav,-0.04685999110436197,0.04685999110436197,61,False
base_macro__fold_04__seed123,drawdown_stress_cav,-0.04302970048942703,0.04302970048942703,61,False
base_macro__fold_04__seed123,centroid_to_good__primitive_04_to_primitive_00,-0.10680634448946294,0.10680634448946294,61,False
base_macro__fold_04__seed123,centroid_to_good__primitive_02_to_primitive_00,-0.08635582374155099,0.08635582374155099,61,False
base_macro__fold_04__seed123,centroid_to_good__primitive_05_to_primitive_00,-0.1160043063619337,0.1160043063619337,61,False
base_macro__fold_04__seed123,centroid_to_good__bad_to_primitive_00,-0.11566354510114803,0.11566354510114803,61,False
base_macro__fold_04__seed42,bad_vs_good_cav,0.036036352310647224,0.036036352310647224,61,False
base_macro__fold_04__seed42,bad_primitives_cav,0.045601519434887175,0.045601519434887175,61,False
base_macro__fold_04__seed42,primitive_cav__primitive_04,-0.007900283471959244,0.007900283471959244,61,False
base_macro__fold_04__seed42,primitive_cav__primitive_02,-0.03472174585016931,0.03472174585016931,61,False
base_macro__fold_04__seed42,primitive_cav__primitive_05,0.04621142602431078,0.04621142602431078,61,False
base_macro__fold_04__seed42,high_turnover_cav,0.01086545082222956,0.01086545082222956,61,False
base_macro__fold_04__seed42,high_action_change_cav,0.01086545082222956,0.01086545082222956,61,False
base_macro__fold_04__seed42,high_concentration_cav,-0.026665127903668748,0.026665127903668748,61,False
base_macro__fold_04__seed42,drawdown_stress_cav,-0.04568957165720157,0.04568957165720157,61,False
base_macro__fold_04__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.09354003853559041,0.09354003853559041,61,False
