primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.5,False,405,0.04197530864197531,5.154333545102014,684.4327253176842,17564.169342041016,0.0013996008910046836,-0.0001241780628868635,2.508726174612638,-0.07035048113548502,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.25,False,405,0.6839506172839506,4.591354921276187,342.21636556931486,4391.042409694342,0.0006895575603534175,-5.8455625561951606e-05,2.2361577718299714,-0.06392302535828066,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.25,False,405,0.6864197530864198,46.89524055292577,342.2163666713385,4391.042379986799,-0.0006691944525404071,5.1247612420363e-05,76.70391333289399,-0.11818635622113012,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.5,False,405,0.04197530864197531,49.85326296488444,684.4327332108109,17564.169276710792,-0.0013181513698921918,9.534685883865321e-05,77.70755771795889,-0.15334845838948782,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,1.0,False,405,0.024691358024691357,50.994946411509574,1368.8654560983916,70256.67754720052,-0.002555868718577867,0.0001623428211360535,78.16421362337856,-0.16458567238554342,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,orthogonal_same_norm_control,0.5,True,405,0.5703703703703704,22.007046503490873,135.8071556844829,506.30562855284893,-6.998978159772118e-05,4.854108442588805e-05,25.156835393250685,-0.15889864318796537,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,projection_removal,,False,405,0.012345679012345678,5.721414110248472,1855.124540390203,130643.33787133488,0.003902810425583605,-0.00039475766275450186,2.834826795691521,-0.08153185926155561,True,False,False
primitive_00,centroid_to_good__primitive_05_to_primitive_00,random_same_norm_control,0.5,True,405,0.5679012345679012,23.307747020250485,147.41096749953283,644.2295006457671,-0.00012005016234756565,5.24442417037047e-05,30.560483014333027,-0.16045824845641687,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,-1.0,False,405,0.145679012345679,10.107497185100744,450.3938974074375,6555.224066162109,0.00964305803450404,-0.000528223822776911,6.005456410625004,-0.12626977062575842,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,-0.5,False,405,0.5679012345679012,8.231568597128362,225.1969505875199,1638.8060135076075,0.004699541103090368,-0.0002088587230332399,5.036387733488665,-0.09096086287770158,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,-0.25,False,405,0.6814814814814815,6.307323483478876,112.59847417289828,409.7014981634823,0.0023194473945784048,-9.079755535040853e-05,3.754222089591747,-0.07993373314587071,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,0.25,False,405,0.6839506172839506,30.993869700255217,112.59847527021243,409.70150571752475,-0.002259205726544285,6.391545094392485e-05,54.59045193228629,0.0619846098333887,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,0.5,False,405,0.562962962962963,39.708930166268054,225.19695099253713,1638.8060253755546,-0.004458617234962581,0.00010134381769339992,67.17615002285592,-0.023347566588987304,True,False,False
primitive_00,drawdown_stress_cav,additive_steering,1.0,False,405,0.009876543209876543,43.25634671199469,450.3939035674672,6555.22409532335,-0.008680047469244561,9.838054064078074e-05,70.9514203844303,-0.08085460393711363,True,False,False
primitive_00,drawdown_stress_cav,orthogonal_same_norm_control,0.5,True,405,0.5111111111111111,28.748895897100002,191.04700188342437,1307.846598552186,-9.337217190314418e-05,1.7840614672742168e-05,57.20683466877483,-0.0017888180086700262,True,False,False
primitive_00,drawdown_stress_cav,projection_removal,,False,405,0.5580246913580247,7.895870993829067,185.2906727578905,1170.0916234317754,0.003239236432375917,-0.00014311945056498038,4.916854586412163,-0.08757193805791162,True,False,False
primitive_00,drawdown_stress_cav,random_same_norm_control,0.5,True,405,0.4691358024691358,29.414283871356353,194.9712080778899,1411.6893578611773,-0.0002661534022488789,2.266674273796961e-05,58.32443258767526,0.017578577816400768,True,False,False
primitive_00,high_action_change_cav,additive_steering,-1.0,False,405,0.3308641975308642,20.846878135940177,224.00263864022713,1540.458928840543,0.00040386611287457954,0.00030964901094042316,17.100129117748807,-0.12156400166216046,True,False,False
primitive_00,high_action_change_cav,additive_steering,-0.5,False,405,0.674074074074074,16.347014093840563,112.001320045377,385.1147365617163,0.00017281375423487352,0.00016415068040358493,11.254334245330154,-0.09237291228266704,True,False,False
