primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate,control_action_shift,control_bad_delta,action_shift_lift_vs_control,bad_prob_delta_lift_vs_control
primitive_04,high_turnover_cav,additive_steering,0.25,False,167,0.7065868263473054,10.560488354303166,58.5696711968519,100.1648454266394,-0.0001009270801926411,-7.61820823796957e-05,112829108.6326305,0.05430878814945718,True,False,False,15.756796945317145,-8.327522207562879e-06,-5.196308591013979,-9.259955798507823e-05
primitive_04,high_turnover_cav,additive_steering,0.5,False,167,0.6526946107784432,17.04890873296532,117.13934623124356,400.65936411783366,-0.00018717763873920702,-0.00015706630056226166,407915822.6118599,0.0522667298288964,True,False,False,15.756796945317145,-8.327522207562879e-06,1.2921117876481745,-0.00017885011653164415
primitive_04,high_turnover_cav,additive_steering,1.0,False,167,0.10778443113772455,21.420983439077162,234.27870415784642,1602.6377179722585,-0.000315925316709828,-0.0003328134695792168,676774038.8531564,0.030672089051834675,True,False,False,15.756796945317145,-8.327522207562879e-06,5.664186493760017,-0.00030759779450226514
primitive_04,high_turnover_cav,projection_removal,,False,167,0.7485029940119761,4.7748266203317815,54.161056260148925,287.15577228581475,3.112335928641117e-05,6.675254093974519e-05,23952098.147601012,-0.030659508454977218,True,False,False,15.756796945317145,-8.327522207562879e-06,-10.981970324985364,3.945088149397405e-05
primitive_04,matched_good_patch__primitive_04_to_primitive_00,matched_activation_patch,,False,107,0.6635514018691588,5.424223254774218,1389.6593528729734,369673.67181130324,-0.002505173326132063,-9.694075323159877e-05,548866654.361392,0.041836523188485436,True,False,False,15.756796945317145,-8.327522207562879e-06,-10.332573690542926,-0.0024968458039245
primitive_04,primitive_cav__primitive_02,additive_steering,-1.0,False,167,0.5449101796407185,6.782977609934207,638.8597243988586,14211.906946970317,0.005565329465907529,-0.0012500109522858292,28773331.87720216,-0.05484346932601357,True,False,False,15.756796945317145,-8.327522207562879e-06,-8.973819335382938,0.005573656988115091
primitive_04,primitive_cav__primitive_02,additive_steering,-0.5,False,167,0.6526946107784432,5.722411623258076,319.42987001156376,3552.9764572417666,0.0025440971495485688,-0.0005439760093696774,7141768.976921866,-0.04595105474231047,True,False,False,15.756796945317145,-8.327522207562879e-06,-10.03438532205907,0.002552424671756132
primitive_04,primitive_cav__primitive_02,additive_steering,-0.25,False,167,0.6646706586826348,4.324136831803236,159.71493304132701,888.2440576382025,0.0012125939149645838,-0.00025183269403455244,309813.4736969497,-0.030139678469220128,True,False,False,15.756796945317145,-8.327522207562879e-06,-11.432660113513908,0.0012209214371721466
primitive_04,primitive_cav__primitive_02,additive_steering,0.25,False,167,0.6586826347305389,27.640795444656987,159.71492481802753,888.2441089196119,-0.0010941998365428533,0.0002117740797787768,844184298.3362207,0.014997499391875878,True,False,False,15.756796945317145,-8.327522207562879e-06,11.883998499339842,-0.0010858723143352905
primitive_04,primitive_cav__primitive_02,additive_steering,0.5,False,167,0.6347305389221557,34.56397044837118,319.42986905217884,3552.977196973241,-0.002070628492936007,0.000383778077952753,1104738045.5774884,-0.0367519290896174,True,False,False,15.756796945317145,-8.327522207562879e-06,18.807173503054035,-0.002062300970728444
