config_name,runs,val_sharpe_mean,val_sharpe_std,val_return_mean,val_return_std,test_sharpe_mean,test_sharpe_std,test_return_mean,test_return_std,test_mdd_mean,test_mdd_std,best_ckpt_timestep_mean,best_ckpt_timestep_std
custom_custom,3,2.1532153738607978,0.2643753464744614,5.901290499987792,0.8937563956963687,-0.8208736661297101,0.136844267364779,-13.87432643352408,2.023337495706703,-0.1827722428856903,0.004242532865645237,68266.66666666667,22559.00896168387
finrl_custom,3,1.8630675524033997,0.2808042508401984,5.365401080676757,0.979457254259633,-0.924030215537802,0.08601042624360006,-15.239617434193379,1.363185639920172,-0.19479410199313388,0.01776551918494363,39594.666666666664,43797.20344192461
zhang_custom,3,1.694500257210336,0.08529868227467297,4.66532474401374,0.6941624789374893,-0.9847444877069637,0.03909172439889494,-16.3551902860684,1.602273368590765,-0.19955965176136156,0.018630932716868703,28672.0,26859.268195540993
zhang_finrl,3,2.61278848115342,0.6823965526697743,0.4158816849668974,0.48113898468540184,-1.4192510919203425,0.03251417009097435,-2.179973849864973,2.021409431254911,-0.023317276284391602,0.020421909590787917,16384.0,14188.960215604242
custom_finrl,3,2.7910465428020967,0.6946736392756249,1.3961865996339418,1.1676296575730096,-1.5347843411979338,0.4099415579687504,-6.969140823289133,5.313896153947848,-0.07355959978010423,0.05895341647602991,92842.66666666667,98332.44033040843
finrl_finrl,3,1.8973621665687217,1.0249954540915087,0.6877822943229658,0.9740985101524504,-2.055107486567239,0.21414410112570617,-5.90373345057587,5.681312381975963,-0.060286380277301266,0.05675173422023837,28672.0,29536.676048601
