feature_set,short_label,date,daily_return,cumulative_return
base_macro,Base+Macro,2016-01-04,0.0,0.0
base_macro,Base+Macro,2016-01-05,9.579792785531886e-06,9.579792785485708e-06
base_macro,Base+Macro,2016-01-06,-0.0020453065493594665,-0.0020357463501868844
base_macro,Base+Macro,2016-01-07,-0.0054032179257868665,-0.007427964694802114
base_macro,Base+Macro,2016-01-08,-0.0025936376320364334,-0.010002336878076723
base_macro,Base+Macro,2016-01-11,0.0006698730152787333,-0.009339164158362334
base_macro,Base+Macro,2016-01-12,0.003526180676332133,-0.005845915062218654
base_macro,Base+Macro,2016-01-13,-0.012891258495845367,-0.01866181235585218
base_macro,Base+Macro,2016-01-14,0.009420525031082467,-0.009417091395193422
base_macro,Base+Macro,2016-01-15,-0.0141904759063322,-0.023473934292974397
base_macro,Base+Macro,2016-01-19,0.0015606572512628335,-0.021949911807481626
base_macro,Base+Macro,2016-01-20,-0.010345501541181001,-0.03206833050222946
base_macro,Base+Macro,2016-01-21,0.006052150519270101,-0.026210262346060498
base_macro,Base+Macro,2016-01-22,0.012275485041090698,-0.014256520988321975
base_macro,Base+Macro,2016-01-25,-0.009066474230632567,-0.023193738838795386
base_macro,Base+Macro,2016-01-26,0.018463203888260733,-0.005158765679646349
base_macro,Base+Macro,2016-01-27,-0.009184212633763832,-0.014295599112480462
base_macro,Base+Macro,2016-01-28,0.009971079119366967,-0.004467062542922728
base_macro,Base+Macro,2016-01-29,0.02086122633867207,0.016300975392972372
base_macro,Base+Macro,2016-02-01,-0.0022763499847292335,0.013987518683156175
base_macro,Base+Macro,2016-02-02,-0.020069589244533833,-0.006362794315898812
base_macro,Base+Macro,2016-02-03,0.005671375704925634,-0.0007275044080717885
base_macro,Base+Macro,2016-02-04,0.00046339504620283335,-0.0002644464838078564
base_macro,Base+Macro,2016-02-05,-0.01956766490264403,-0.01982693678627212
base_macro,Base+Macro,2016-02-08,-0.008064525452083733,-0.027731567402006108
base_macro,Base+Macro,2016-02-09,0.0003811026586977668,-0.02736103331737516
base_macro,Base+Macro,2016-02-10,-0.0037601841077725333,-0.031018334902495504
base_macro,Base+Macro,2016-02-11,-0.008592416688563967,-0.039344229132591724
base_macro,Base+Macro,2016-02-12,0.017582074819985933,-0.02245390749294962
base_macro,Base+Macro,2016-02-16,0.0147267015887982,-0.008057877899302568
base_macro,Base+Macro,2016-02-17,0.014698883268387366,0.006522563562452177
base_macro,Base+Macro,2016-02-18,-0.003976875442687467,0.0025197486969099625
base_macro,Base+Macro,2016-02-19,0.0004942871994953333,0.0030152813759320996
base_macro,Base+Macro,2016-02-22,0.010753070094068432,0.013800775001989285
base_macro,Base+Macro,2016-02-23,-0.011304951971999468,0.002339805931415917
base_macro,Base+Macro,2016-02-24,0.0032922560472541,0.005639765218897086
base_macro,Base+Macro,2016-02-25,0.009458119836760034,0.015151226630948589
base_macro,Base+Macro,2016-02-26,-0.0041714254293758,0.010916598989518356
base_macro,Base+Macro,2016-02-29,-0.007440151577041,0.003395226261289519
base_macro,Base+Macro,2016-03-01,0.025301217255200365,0.02878234687375736
base_macro,Base+Macro,2016-03-02,0.0015543814676475946,0.03038146708798095
base_macro,Base+Macro,2016-03-03,0.0018835166172146,0.03232220770331118
base_macro,Base+Macro,2016-03-04,0.0010210590656103333,0.033376269652117596
base_macro,Base+Macro,2016-03-07,0.0035585136177450996,0.03705355317992942
base_macro,Base+Macro,2016-03-08,-0.0044242374636746665,0.032465381998113774
base_macro,Base+Macro,2016-03-09,0.005325290658459567,0.037963560252051165
base_macro,Base+Macro,2016-03-10,0.0005106500432141922,0.03849359638894856
base_macro,Base+Macro,2016-03-11,0.012456743885360999,0.05142984514575333
base_macro,Base+Macro,2016-03-14,0.001340255540093912,0.052839029820729966
base_macro,Base+Macro,2016-03-15,0.0007231658727470864,0.05360040707659253
base_macro,Base+Macro,2016-03-16,0.0027631421315789002,0.05651165475123454
base_macro,Base+Macro,2016-03-17,0.004419941718177166,0.06118137468981
base_macro,Base+Macro,2016-03-18,0.006228825608785467,0.06779128841204396
base_macro,Base+Macro,2016-03-21,0.00011252531960706661,0.06791144196804622
base_macro,Base+Macro,2016-03-22,-0.0006294805910395408,0.0672392124423784
base_macro,Base+Macro,2016-03-23,-0.0032428456346091997,0.06377832042122589
base_macro,Base+Macro,2016-03-24,0.0014760841625085664,0.06534854675241952
base_macro,Base+Macro,2016-03-28,0.000470420482465728,0.0658497085297769
base_macro,Base+Macro,2016-03-29,0.006560932409541867,0.0728426764261707
base_macro,Base+Macro,2016-03-30,0.004827407688275967,0.07802172541066099
base_macro,Base+Macro,2016-03-31,-0.0019971136102156,0.07586879355073517
base_macro,Base+Macro,2016-04-01,0.007288993162201568,0.08371079383035251
base_macro,Base+Macro,2016-07-05,0.0,0.08371079383035251
base_macro,Base+Macro,2016-07-06,0.0004082594861983,0.0841532290422291
base_macro,Base+Macro,2016-07-07,-0.0003874228200131,0.08373320334090728
base_macro,Base+Macro,2016-07-08,0.004776936511400133,0.08891012804856313
base_macro,Base+Macro,2016-07-11,0.0015266805314674001,0.09057254594157249
base_macro,Base+Macro,2016-07-12,0.0025813583867205334,0.09338770452936584
base_macro,Base+Macro,2016-07-13,0.0002311592108983,0.09364045116835085
base_macro,Base+Macro,2016-07-14,0.003887937010761167,0.09789245635491373
base_macro,Base+Macro,2016-07-15,0.0005796684655252666,0.09852886999040078
base_macro,Base+Macro,2016-07-18,0.00014046546992556175,0.09868317536435067
base_macro,Base+Macro,2016-07-19,0.0018332876241986,0.1006973776326614
base_macro,Base+Macro,2016-07-20,0.0041900367408336334,0.10530934008548143
base_macro,Base+Macro,2016-07-21,-0.005528079668514134,0.09919910199513615
base_macro,Base+Macro,2016-07-22,0.0038407702942955,0.10342087325359528
base_macro,Base+Macro,2016-07-25,-0.003592697422192467,0.09945661592666366
base_macro,Base+Macro,2016-07-26,0.00032313807968813326,0.09981189222623477
base_macro,Base+Macro,2016-07-27,-9.074109658910002e-05,0.09971209408909232
base_macro,Base+Macro,2016-07-28,-0.0003750078857405333,0.0992996933817647
base_macro,Base+Macro,2016-07-29,0.0012445842512265094,0.10066786446752585
base_macro,Base+Macro,2016-08-01,-0.0010186168458076667,0.09954670563914014
base_macro,Base+Macro,2016-08-02,-0.004469393403964233,0.09463239884560593
base_macro,Base+Macro,2016-08-03,0.0009043489124278666,0.09562232846501018
base_macro,Base+Macro,2016-08-04,5.1232801840533383e-05,0.0956784602666565
base_macro,Base+Macro,2016-08-05,0.011671432544430232,0.10846659750604393
base_macro,Base+Macro,2016-08-08,-0.0011985662633476155,0.1071380268382256
base_macro,Base+Macro,2016-08-09,-0.0002574707603201667,0.10685297116867631
base_macro,Base+Macro,2016-08-10,-0.0012086647449668665,0.10551515700456293
base_macro,Base+Macro,2016-08-11,0.0071992143986905335,0.11347399764084076
base_macro,Base+Macro,2016-08-12,-0.0014631646649339999,0.11184480183216983
base_macro,Base+Macro,2016-08-15,0.0022294039634408,0.11432355304010544
base_macro,Base+Macro,2016-08-16,-0.0048603752334111005,0.10890752244090263
base_macro,Base+Macro,2016-08-17,0.0025122213799499333,0.1116933436271661
base_macro,Base+Macro,2016-08-18,0.0009960683431723,0.11280066617406836
base_macro,Base+Macro,2016-08-19,-0.0013161504206515666,0.11133605310918204
base_macro,Base+Macro,2016-08-22,-0.00034964500972943334,0.11094748000407995
base_macro,Base+Macro,2016-08-23,0.0013637554909788666,0.11246254073012474
base_macro,Base+Macro,2016-08-24,-0.005194370323406299,0.10668399832265507
base_macro,Base+Macro,2016-08-25,-0.0011492144211465666,0.10541218111213047
base_macro,Base+Macro,2016-08-26,-0.0009449575089386333,0.10436761357111624
base_macro,Base+Macro,2016-08-29,0.005114117968054533,0.11001547982701765
base_macro,Base+Macro,2016-08-30,-0.0026700842785002334,0.10705164494543973
base_macro,Base+Macro,2016-08-31,-0.0031539581170697667,0.10356005042384853
base_macro,Base+Macro,2016-09-01,0.00028156434678866673,0.1038707735885882
base_macro,Base+Macro,2016-09-02,0.0031786880695678665,0.10737963444693888
base_macro,Base+Macro,2016-09-06,0.003937389550160534,0.11173981944767064
base_macro,Base+Macro,2016-09-07,-0.0012913817934024666,0.11030413888583546
base_macro,Base+Macro,2016-09-08,-0.0006555343609268667,0.1095762963717164
base_macro,Base+Macro,2016-09-09,-0.020798662649840035,0.08649859329922216
base_macro,Base+Macro,2016-09-12,0.014518568143350799,0.10227299716369176
base_macro,Base+Macro,2016-09-13,-0.0148035823411396,0.08595540808776425
base_macro,Base+Macro,2016-09-14,-0.002211445793198467,0.08355387656894742
base_macro,Base+Macro,2016-09-15,0.0096982169822104,0.0940624171758282
base_macro,Base+Macro,2016-09-16,-0.0016793643324797,0.09222508777491645
base_macro,Base+Macro,2016-09-19,-0.0007143771672191668,0.0914448271107462
base_macro,Base+Macro,2016-09-20,0.0016570575065377668,0.09325341395448183
base_macro,Base+Macro,2016-09-21,0.0099394879504916,0.10411979308931629
base_macro,Base+Macro,2016-09-22,0.0063382899393203,0.11111802446565866
base_macro,Base+Macro,2016-09-23,-0.008178233854341735,0.10203104142180441
base_macro,Base+Macro,2016-09-26,-0.008804133589066733,0.09232861291382854
base_macro,Base+Macro,2016-09-27,0.007131794682303967,0.10011887630673577
base_macro,Base+Macro,2016-09-28,0.006380771792888168,0.10713848380149749
base_macro,Base+Macro,2016-09-29,-0.011741136630547535,0.09413941959424688
base_macro,Base+Macro,2016-09-30,0.009278070454860532,0.10429092221668257
base_macro,Base+Macro,2016-10-03,-0.0029491133904307,0.10103424307104225
base_macro,Base+Macro,2017-01-04,0.0,0.10103424307104225
base_macro,Base+Macro,2017-01-05,-0.00019797612304673336,0.10081626458025728
base_macro,Base+Macro,2017-01-06,0.0016406766709432332,0.10262234814454896
base_macro,Base+Macro,2017-01-09,-0.0013590558876791,0.10112382275041654
base_macro,Base+Macro,2017-01-10,-0.0005929209189027,0.10047094340160578
base_macro,Base+Macro,2017-01-11,0.003229372932882167,0.10402477447965008
base_macro,Base+Macro,2017-01-12,-0.0025321681217232335,0.1012291981401201
base_macro,Base+Macro,2017-01-13,0.0005987529598703667,0.10188856238200206
base_macro,Base+Macro,2017-01-17,-0.0083493281203948,0.09268853322256465
base_macro,Base+Macro,2017-01-18,-0.0020142235178297334,0.09048761428128493
base_macro,Base+Macro,2017-01-19,-0.0032497376762853,0.08694381559563258
base_macro,Base+Macro,2017-01-20,0.004865068200551634,0.09223187138867295
base_macro,Base+Macro,2017-01-23,-0.0022479317311944334,0.08977660870715654
base_macro,Base+Macro,2017-01-24,0.008652964300455033,0.09920640679777049
base_macro,Base+Macro,2017-01-25,0.013188901258089867,0.11370373155928615
base_macro,Base+Macro,2017-01-26,0.004322970897157466,0.11851824037887271
base_macro,Base+Macro,2017-01-27,-0.00039786522455823324,0.11807322086799199
base_macro,Base+Macro,2017-01-30,-0.005677526428926434,0.11172533060703915
base_macro,Base+Macro,2017-01-31,-0.007680448738348634,0.10318678119418823
base_macro,Base+Macro,2017-02-01,0.0033667353752788996,0.10690091915597466
base_macro,Base+Macro,2017-02-02,-0.0022396760552168,0.10442181967184361
base_macro,Base+Macro,2017-02-03,0.014599353182503,0.12054566387969556
base_macro,Base+Macro,2017-02-06,-0.0011440050880268335,0.1192637539388508
base_macro,Base+Macro,2017-02-07,0.0033872148699182667,0.12305494076955314
base_macro,Base+Macro,2017-02-08,-0.0024434468489866333,0.12031081571329083
base_macro,Base+Macro,2017-02-09,0.005645689348831733,0.1266357425529443
base_macro,Base+Macro,2017-02-10,0.004410918265727967,0.13160524072859303
base_macro,Base+Macro,2017-02-13,0.008496872020218267,0.14122034563647223
base_macro,Base+Macro,2017-02-14,0.006149396073475766,0.1482381615488999
base_macro,Base+Macro,2017-02-15,0.006131690654027633,0.15527880275266726
base_macro,Base+Macro,2017-02-16,0.000540933272225121,0.15590373149577252
base_macro,Base+Macro,2017-02-17,-0.0011983967469194,0.154518500224196
base_macro,Base+Macro,2017-02-21,0.0074492135729585,0.1631187551062978
base_macro,Base+Macro,2017-02-22,0.0003916629515166666,0.16357430563088715
base_macro,Base+Macro,2017-02-23,0.0029114264981859334,0.16696196669690933
base_macro,Base+Macro,2017-02-24,-0.0012919585248772666,0.16545430023582774
base_macro,Base+Macro,2017-02-27,0.0037081060289176336,0.1697759283529603
base_macro,Base+Macro,2017-02-28,5.988830873039997e-05,0.16984598425490294
base_macro,Base+Macro,2017-03-01,0.016027783712343133,0.18859602266729358
base_macro,Base+Macro,2017-03-02,-0.006036962611387067,0.18142051291840766
base_macro,Base+Macro,2017-03-03,0.0018116696069616332,0.1835608565547029
base_macro,Base+Macro,2017-03-06,-0.0025088526202264334,0.18059147679853815
base_macro,Base+Macro,2017-03-07,-0.0006594847990740115,0.17981289466567318
base_macro,Base+Macro,2017-03-08,-0.000857936962571,0.17880068957442163
base_macro,Base+Macro,2017-03-09,-0.0012938731238568,0.17727547104379737
base_macro,Base+Macro,2017-03-10,1.1448857130001364e-07,0.17727560582838398
base_macro,Base+Macro,2017-03-13,-0.0006614022295164,0.1764969531179339
base_macro,Base+Macro,2017-03-14,-0.0018045344726031335,0.17437392380911998
base_macro,Base+Macro,2017-03-15,0.0030682181689844,0.17797715921933266
base_macro,Base+Macro,2017-03-16,-9.234459674769997e-05,0.17786837939358668
base_macro,Base+Macro,2017-03-17,-0.005711436744714833,0.17114105865108042
base_macro,Base+Macro,2017-03-20,-0.002708835990387567,0.16796862960158587
base_macro,Base+Macro,2017-03-21,-0.015485581467928567,0.14988195623590572
base_macro,Base+Macro,2017-03-22,-0.00042441046514923316,0.14939393429999304
base_macro,Base+Macro,2017-03-23,-0.0007493328953699,0.14853265561528328
base_macro,Base+Macro,2017-03-24,-0.0045723741425843,0.1432811345988343
base_macro,Base+Macro,2017-03-27,-0.002599054309946633,0.1403096848384744
base_macro,Base+Macro,2017-03-28,0.0078226903888063,0.14922997445032316
base_macro,Base+Macro,2017-03-29,-0.0028006064825200666,0.14601143353397106
base_macro,Base+Macro,2017-03-30,0.005059559012759066,0.15180974601123287
base_macro,Base+Macro,2017-03-31,-0.003279389876628533,0.14803251279036145
base_macro,Base+Macro,2017-04-03,-4.754725037491792e-05,0.1479779270010373
base_macro,Base+Macro,2017-07-05,0.0,0.1479779270010373
base_macro,Base+Macro,2017-07-06,-0.0011044185631432666,0.1467100788683786
base_macro,Base+Macro,2017-07-07,0.0014657216738060332,0.1483908366845479
base_macro,Base+Macro,2017-07-10,0.00031298254344633335,0.14875026296948368
base_macro,Base+Macro,2017-07-11,-0.00026074818714995313,0.14845072842092644
base_macro,Base+Macro,2017-07-12,0.0034891783877059666,0.15245787788187792
base_macro,Base+Macro,2017-07-13,-0.0005921339183728,0.15177546848288825
base_macro,Base+Macro,2017-07-14,0.0045710108064994995,0.1570402465959846
base_macro,Base+Macro,2017-07-17,-0.00029008088664533334,0.15670461133536784
base_macro,Base+Macro,2017-07-18,-0.0002982666450582334,0.15635960493162138
base_macro,Base+Macro,2017-07-19,0.005295689378685933,0.1624833262093992
base_macro,Base+Macro,2017-07-20,0.00012545502501457714,0.16262916558416762
base_macro,Base+Macro,2017-07-21,0.00022829101326966668,0.16289458337443552
base_macro,Base+Macro,2017-07-24,-0.0016389832355470666,0.1609886186475762
base_macro,Base+Macro,2017-07-25,0.0034896458681029333,0.16504005778355424
base_macro,Base+Macro,2017-07-26,0.004692870001461,0.17050743932122714
base_macro,Base+Macro,2017-07-27,0.002487432270218033,0.17341899729832488
base_macro,Base+Macro,2017-07-28,0.0022696360211177332,0.17608223132245682
base_macro,Base+Macro,2017-07-31,0.0019037085018535002,0.178321149065104
base_macro,Base+Macro,2017-08-01,0.0018594228772091667,0.18051214636637503
base_macro,Base+Macro,2017-08-02,0.0020469230978003,0.1829285639460061
base_macro,Base+Macro,2017-08-03,0.0013848778176556332,0.1845667754740863
base_macro,Base+Macro,2017-08-04,-0.00041553096822046664,0.18407455129495176
base_macro,Base+Macro,2017-08-07,0.0015658907001890332,0.18592868262315498
base_macro,Base+Macro,2017-08-08,-0.0015949130713941,0.18403722946549816
base_macro,Base+Macro,2017-08-09,-0.002500206060197067,0.18107689240888947
base_macro,Base+Macro,2017-08-10,-0.0085612781259031,0.17096536464489964
base_macro,Base+Macro,2017-08-11,0.0011664486220229,0.1723312355809261
base_macro,Base+Macro,2017-08-14,0.007018813170550301,0.18055960949746885
base_macro,Base+Macro,2017-08-15,0.0018158426572151335,0.1827033199957797
base_macro,Base+Macro,2017-08-16,0.0025633519452184666,0.18573500485170724
base_macro,Base+Macro,2017-08-17,-0.011605790519125567,0.17197361277420398
base_macro,Base+Macro,2017-08-18,-0.0040780398229396326,0.1671942577098764
base_macro,Base+Macro,2017-08-21,0.0020210086664873,0.16955316742018223
base_macro,Base+Macro,2017-08-22,0.0095746105395776,0.1807511835035598
base_macro,Base+Macro,2017-08-23,-0.005303681533643166,0.17448885525578461
base_macro,Base+Macro,2017-08-24,0.0005742448335164333,0.17516329941293796
base_macro,Base+Macro,2017-08-25,0.00033443133846813335,0.17555631084807932
base_macro,Base+Macro,2017-08-28,0.0011331189746633333,0.17688835600968655
base_macro,Base+Macro,2017-08-29,0.0030464834905968,0.18047372695654573
base_macro,Base+Macro,2017-08-30,0.0023344979378342335,0.18322954043779327
base_macro,Base+Macro,2017-08-31,0.004302235448805334,0.18832007251073835
base_macro,Base+Macro,2017-09-01,0.0014747823134184667,0.19007258593635723
base_macro,Base+Macro,2017-09-05,-0.008596693396796902,0.17984189679512919
base_macro,Base+Macro,2017-09-06,0.0013043257553891666,0.1813807949684061
base_macro,Base+Macro,2017-09-07,0.0028936029513233,0.1847992419233635
base_macro,Base+Macro,2017-09-08,0.001654059659474267,0.1867589705540047
base_macro,Base+Macro,2017-09-11,0.014993394343694767,0.2045525157904382
base_macro,Base+Macro,2017-09-12,0.00025340807978916664,0.20485775913046989
base_macro,Base+Macro,2017-09-13,0.0005452023492158,0.20551465041121886
base_macro,Base+Macro,2017-09-14,0.0014947956133855667,0.2073166484225255
base_macro,Base+Macro,2017-09-15,0.0035061698942551334,0.21154970570805753
base_macro,Base+Macro,2017-09-18,0.0025130276332753,0.21459436359758843
base_macro,Base+Macro,2017-09-19,0.0002615648936138098,0.21491205884308662
base_macro,Base+Macro,2017-09-20,0.0027718983167266662,0.21827967153396477
base_macro,Base+Macro,2017-09-21,-0.0028910070386403332,0.21475761642852764
base_macro,Base+Macro,2017-09-22,-0.0010057115662517333,0.21353592064349303
base_macro,Base+Macro,2017-09-25,-0.0035127624458021005,0.2092730572348247
base_macro,Base+Macro,2017-09-26,-0.0019211863930598668,0.20694981829177128
base_macro,Base+Macro,2017-09-27,0.00020907795447065402,0.20720216489092835
base_macro,Base+Macro,2017-09-28,0.003013389229867667,0.21083993489288355
base_macro,Base+Macro,2017-09-29,0.0008341609425431667,0.21184997027424268
base_macro,Base+Macro,2017-10-02,0.006139233451687667,0.21928980015017707
base_macro,Base+Macro,2017-10-03,0.003585733229174067,0.2236618481025685
base_macro,Base+Macro,2018-01-04,0.0,0.2236618481025685
base_macro,Base+Macro,2018-01-05,0.0016512748214721335,0.22568245010233623
base_macro,Base+Macro,2018-01-08,6.965059189516665e-05,0.22576781961046133
base_macro,Base+Macro,2018-01-09,0.0020796839652565996,0.22831702929003272
base_macro,Base+Macro,2018-01-10,-0.00046002319644786665,0.22775197496396737
base_macro,Base+Macro,2018-01-11,0.007536518317864334,0.23700495021307755
base_macro,Base+Macro,2018-01-12,0.009048788414349999,0.2481983462750592
base_macro,Base+Macro,2018-01-16,-0.0002002880726287,0.24794834703402535
base_macro,Base+Macro,2018-01-17,0.015246578158867333,0.266975289045309
base_macro,Base+Macro,2018-01-18,-0.0032407122835327665,0.2628693866631675
base_macro,Base+Macro,2018-01-19,0.0012570215502143666,0.2644568406973091
base_macro,Base+Macro,2018-01-22,0.006373497726486267,0.27251585349673335
base_macro,Base+Macro,2018-01-23,0.0007605729062072334,0.2734836945776222
base_macro,Base+Macro,2018-01-24,0.0004699326166593,0.27408214610248804
base_macro,Base+Macro,2018-01-25,0.005072513779825733,0.2805449453452229
base_macro,Base+Macro,2018-01-26,0.009992609658419834,0.2933409311341202
base_macro,Base+Macro,2018-01-29,-0.007984841532477867,0.2830138087515468
base_macro,Base+Macro,2018-01-30,-0.0132815453827516,0.2659734026239162
base_macro,Base+Macro,2018-01-31,0.005619607488721999,0.2730876762378245
base_macro,Base+Macro,2018-02-01,-0.0014740815276961,0.2712110412111448
base_macro,Base+Macro,2018-02-02,-0.022195912282314035,0.2429953524481132
base_macro,Base+Macro,2018-02-05,-0.045493809926293066,0.18644675814457323
base_macro,Base+Macro,2018-02-06,0.024909072636828834,0.2160000466229266
base_macro,Base+Macro,2018-02-07,2.319713826109988e-05,0.21602825434413364
base_macro,Base+Macro,2018-02-08,-0.042880772004994495,0.1638840240179713
base_macro,Base+Macro,2018-02-09,0.016640302226001734,0.18325140593364542
base_macro,Base+Macro,2018-02-12,0.016379314983944133,0.20263225341662738
base_macro,Base+Macro,2018-02-13,0.0010917691948704,0.20394525026366517
base_macro,Base+Macro,2018-02-14,0.011970477102326535,0.21835704931440114
base_macro,Base+Macro,2018-02-15,0.01287619167870977,0.23404484821448057
base_macro,Base+Macro,2018-02-16,0.0006456755949042,0.2348416408559899
base_macro,Base+Macro,2018-02-20,-0.005983867346347767,0.22745251228336127
base_macro,Base+Macro,2018-02-21,-0.007589621572406666,0.21813661221703073
base_macro,Base+Macro,2018-02-22,0.004760464523259067,0.2239355083439729
base_macro,Base+Macro,2018-02-23,0.0147004861020182,0.24192795527415
base_macro,Base+Macro,2018-02-26,0.0160366596839447,0.26184433124485884
base_macro,Base+Macro,2018-02-27,-0.0103241922135421,0.2488168078255184
base_macro,Base+Macro,2018-02-28,-0.013976929698180466,0.23136218309663503
base_macro,Base+Macro,2018-03-01,-0.0145068731928122,0.21349896805202784
base_macro,Base+Macro,2018-03-02,-0.0005069027223335334,0.2128838421215733
base_macro,Base+Macro,2018-03-05,0.013401258186053434,0.22913801163953695
base_macro,Base+Macro,2018-03-06,0.00021919543898413335,0.2294074330855702
base_macro,Base+Macro,2018-03-07,-0.0011144532264705334,0.22803731600512123
base_macro,Base+Macro,2018-03-08,0.0025857242285281996,0.23121268184665222
base_macro,Base+Macro,2018-03-09,0.01771396506423213,0.2530223402795235
base_macro,Base+Macro,2018-03-12,-0.008360138805035533,0.24254689958897635
base_macro,Base+Macro,2018-03-13,-0.0051073511481506,0.23620077625472957
base_macro,Base+Macro,2018-03-14,-0.0077527269817879,0.2266168491417524
base_macro,Base+Macro,2018-03-15,0.0031256668808999667,0.23045084480266853
base_macro,Base+Macro,2018-03-16,0.001646259069491767,0.23247648566548862
base_macro,Base+Macro,2018-03-19,-0.011290903172703032,0.21856071300320634
base_macro,Base+Macro,2018-03-20,0.007313587292111067,0.2274727631484923
base_macro,Base+Macro,2018-03-21,-0.002377596488450333,0.22455432821716204
base_macro,Base+Macro,2018-03-22,-0.0308327675305106,0.18679792928676164
base_macro,Base+Macro,2018-03-23,-0.015933721701463868,0.16788782136563274
base_macro,Base+Macro,2018-03-26,0.02907778684865753,0.20184741449844568
base_macro,Base+Macro,2018-03-27,-0.0157201123821893,0.18295423807628652
base_macro,Base+Macro,2018-03-28,-0.004733150096241,0.17735513811048698
base_macro,Base+Macro,2018-03-29,0.013778428364311599,0.19357724154029654
base_macro,Base+Macro,2018-04-02,-0.020964291003972468,0.1685547409129271
base_macro,Base+Macro,2018-04-03,0.016612992739533265,0.18796793233946074
base_macro,Base+Macro,2018-07-05,0.0,0.18796793233946074
base_macro,Base+Macro,2018-07-06,0.0005429884501773999,0.1886129852059022
base_macro,Base+Macro,2018-07-09,0.0024952319464442,0.19157885029854627
base_macro,Base+Macro,2018-07-10,0.0016714178935536333,0.1935704765105155
base_macro,Base+Macro,2018-07-11,-0.0021592528070285334,0.19099325610872375
base_macro,Base+Macro,2018-07-12,0.0052134992960400665,0.197202498611035
base_macro,Base+Macro,2018-07-13,0.0023708373463899334,0.20004087100593337
base_macro,Base+Macro,2018-07-16,-0.0012404050431415333,0.1985523342575617
base_macro,Base+Macro,2018-07-17,-0.0030670409364432333,0.19487632518392406
base_macro,Base+Macro,2018-07-18,0.0049229622325523,0.20075865620537559
base_macro,Base+Macro,2018-07-19,-0.004244633754282067,0.19566187548249991
base_macro,Base+Macro,2018-07-20,-0.0010852200293957335,0.1943643192668414
base_macro,Base+Macro,2018-07-23,0.0005968955319243333,0.19507722999250166
base_macro,Base+Macro,2018-07-24,0.0043874188092642335,0.20032053430989416
base_macro,Base+Macro,2018-07-25,0.008710129655314034,0.21077548179166916
base_macro,Base+Macro,2018-07-26,-0.0005965217906502,0.21005322783319547
base_macro,Base+Macro,2018-07-27,-0.004090329061814699,0.20510371194904664
base_macro,Base+Macro,2018-07-30,-0.0074878371192705325,0.1960800916421439
base_macro,Base+Macro,2018-07-31,0.0028310176125383,0.19946621544758925
base_macro,Base+Macro,2018-08-01,-0.0013312454739189334,0.19786943147715585
base_macro,Base+Macro,2018-08-02,0.004894339577580467,0.2037322112444082
base_macro,Base+Macro,2018-08-03,0.005613225617577167,0.21048903172926803
base_macro,Base+Macro,2018-08-06,0.0029048630199376003,0.21400533655357834
base_macro,Base+Macro,2018-08-07,0.006200304118357466,0.22153253884151924
base_macro,Base+Macro,2018-08-08,-2.5891494055666712e-05,0.22150091153905116
base_macro,Base+Macro,2018-08-09,0.0007751490134850332,0.2224477567656018
base_macro,Base+Macro,2018-08-10,-0.005743779019261967,0.2154262869881478
base_macro,Base+Macro,2018-08-13,-0.0012021627392448193,0.2139651467936321
base_macro,Base+Macro,2018-08-14,0.006243250182724567,0.22154423491817266
base_macro,Base+Macro,2018-08-15,-0.006236178228264867,0.21392646735551346
base_macro,Base+Macro,2018-08-16,0.010611427562987934,0.2268079601306503
base_macro,Base+Macro,2018-08-17,0.0018047912011499,0.22902209234259474
base_macro,Base+Macro,2018-08-20,0.0021285146852364997,0.23163808391462615
base_macro,Base+Macro,2018-08-21,0.0013737227407950331,0.23333001315892887
base_macro,Base+Macro,2018-08-22,-0.00048802029927349995,0.23272812307680413
base_macro,Base+Macro,2018-08-23,-0.0006653092488267334,0.2319079776552324
base_macro,Base+Macro,2018-08-24,0.0049049861595993,0.23795046923553143
base_macro,Base+Macro,2018-08-27,0.008307848337712401,0.24823517398354
base_macro,Base+Macro,2018-08-28,0.0024528370092231334,0.25129689141450084
base_macro,Base+Macro,2018-08-29,0.005198038680989634,0.2578011810574754
base_macro,Base+Macro,2018-08-30,-0.0040470130739505,0.2527108432333054
base_macro,Base+Macro,2018-08-31,0.0006470780120893667,0.25352144487546746
base_macro,Base+Macro,2018-09-04,-0.0005825054423398001,0.25279126181173783
base_macro,Base+Macro,2018-09-05,-0.0019558313389290666,0.25034101340075
base_macro,Base+Macro,2018-09-06,0.0010393418613732668,0.2516405451569692
base_macro,Base+Macro,2018-09-07,-0.0010367723223157668,0.25034287888226214
base_macro,Base+Macro,2018-09-10,-0.0006696854442920999,0.2495055424559003
base_macro,Base+Macro,2018-09-11,0.003183387201754533,0.2534832024082758
base_macro,Base+Macro,2018-09-12,0.002565462698641267,0.25669896680742776
base_macro,Base+Macro,2018-09-13,0.007027076306071234,0.2655298863409443
base_macro,Base+Macro,2018-09-14,-0.0038213729735587,0.2606938246360502
base_macro,Base+Macro,2018-09-17,-0.005339050576463767,0.2539629165448827
base_macro,Base+Macro,2018-09-18,0.0043585570259276,0.2594283854250421
base_macro,Base+Macro,2018-09-19,0.002449328838924633,0.262513139690024
base_macro,Base+Macro,2018-09-20,0.008975502679224668,0.27384482975786817
base_macro,Base+Macro,2018-09-21,0.001396760282171633,0.2756240856217236
