feature_set,runs,folds,seeds,n_features,validation_sharpe_median,validation_sharpe_iqr,test_sharpe_median,test_sharpe_iqr,validation_return_pct_median,test_return_pct_median,test_max_drawdown_median,test_max_drawdown_iqr,test_turnover_median,test_turnover_iqr,robust_selection_score_median,generalization_ratio_median,retention_ratio_median
base_macro_credit_stress_proxies,42,14,3,23,2.459471604408063,2.522088402667726,1.0708713254120956,3.37988742413784,7.961666822899716,1.0682732252672356,-0.04552587662747282,0.06955855202656885,12.126707650273225,4.244730679156909,2.4692844009167993,2.946568239227167,0.44678380184848926
