feature_set,feature_family,is_negative_control,regime_label_exogenous,runs,folds,seeds,n_days_median,mean_daily_return_median,sharpe_median,max_drawdown_median,turnover_median,hit_rate_median,excess_return_vs_benchmark_median
base_macro_breadth_internal_structure,market_internal_breadth,False,bear_high_vol,18,6,3,4.0,0.0024626415079264303,,-0.01162051891920085,0.0,0.55,-0.00044263076307780007
base_macro_breadth_internal_structure,market_internal_breadth,False,bear_low_vol,9,3,3,1.0,0.00042363120900834605,,0.0,1.875,0.3333333333333333,0.00021659650304313156
base_macro_breadth_internal_structure,market_internal_breadth,False,bull_high_vol,9,3,3,1.0,0.003185157513653114,,0.0,0.0,0.6666666666666666,-0.0007354154619533065
base_macro_breadth_internal_structure,market_internal_breadth,False,bull_low_vol,18,6,3,3.5,0.0008701283218163658,,-0.002334491068979927,0.0,0.5833333333333333,0.0002728476806527376
base_macro_breadth_internal_structure,market_internal_breadth,False,unknown,42,14,3,59.0,0.0004412390680406175,0.9219576189297788,-0.056617233124493016,12.983050847457626,0.5338983050847458,-0.00010475458856856783
