selection_rule,selection_rule_description,score,validation_sharpe_quantile,validation_sharpe_quantile_level,validation_turnover_median,validation_max_drawdown_median,retention_ratio_median,generalization_ratio_median,n_runs_in_score,n_folds_in_score,n_seeds_in_score,validation_sharpe_median,test_sharpe_median,test_return_pct_median,test_max_drawdown_median,test_turnover_median,seed_count,run_count,feature_set,feature_family,is_negative_control,feature_set_description,fold_id,selected_by_rule
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,1.8996031944300378,2.0397774872298173,0.25,12.53225806451613,-0.06574843338224112,0.5498288377167591,3.2031884517421294,3,1,3,2.0911714400674057,1.370530834360551,5.319004774796676,-0.08705358320328516,12.571428571428571,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_10,True
sharpe_only,Baseline rule: median validation Sharpe only.,2.909452203966505,2.909452203966505,0.5,12.919354838709678,-0.07439269099654144,0.7928356192569062,3.872030722384475,3,1,3,2.909452203966505,2.1974021129158814,7.837983799176773,-0.04586610527760748,13.114754098360656,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_11,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,2.045759678061567,2.8405128019901342,0.25,12.919354838709678,-0.07439269099654144,0.7928356192569062,3.872030722384475,3,1,3,2.909452203966505,2.1974021129158814,7.837983799176773,-0.04586610527760748,13.114754098360656,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_11,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.824773191233465,2.8405128019901342,0.25,12.919354838709678,-0.07439269099654144,0.7928356192569062,3.872030722384475,3,1,3,2.909452203966505,2.1974021129158814,7.837983799176773,-0.04586610527760748,13.114754098360656,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_11,True
sharpe_only,Baseline rule: median validation Sharpe only.,2.4405101090494243,2.4405101090494243,0.5,12.698412698412698,-0.03628467787958978,0.0976546388409463,2.557931920684953,3,1,3,2.4405101090494243,0.24842771547860235,0.5567738331298644,-0.048355175705163456,12.903225806451612,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_12,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.6255692343614716,2.333059225041286,0.25,12.698412698412698,-0.03628467787958978,0.0976546388409463,2.557931920684953,3,1,3,2.4405101090494243,0.24842771547860235,0.5567738331298644,-0.048355175705163456,12.903225806451612,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_12,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.0336726821744513,2.333059225041286,0.25,12.698412698412698,-0.03628467787958978,0.0976546388409463,2.557931920684953,3,1,3,2.4405101090494243,0.24842771547860235,0.5567738331298644,-0.048355175705163456,12.903225806451612,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_12,True
sharpe_only,Baseline rule: median validation Sharpe only.,3.801828359041349,3.801828359041349,0.5,11.403225806451612,-0.0442496690568428,0.026934279614258247,4.061975554350979,3,1,3,3.801828359041349,0.09464549311129761,0.031099862118932897,-0.08079169738558556,11.62295081967213,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_13,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,2.999224490474132,3.6578851189103982,0.25,11.403225806451612,-0.0442496690568428,0.026934279614258247,4.061975554350979,3,1,3,3.801828359041349,0.09464549311129761,0.031099862118932897,-0.08079169738558556,11.62295081967213,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_13,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,3.615254393530343,3.6578851189103982,0.25,11.403225806451612,-0.0442496690568428,0.026934279614258247,4.061975554350979,3,1,3,3.801828359041349,0.09464549311129761,0.031099862118932897,-0.08079169738558556,11.62295081967213,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_13,True
sharpe_only,Baseline rule: median validation Sharpe only.,-1.473627728125821,-1.473627728125821,0.5,12.096774193548388,-0.13379720444471466,0.5134020993359835,-1.7311886444321885,3,1,3,-1.473627728125821,-0.7580351660371158,-3.5499738606967535,-0.12898910371677397,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_14,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-2.34749402818872,-1.4750609096218712,0.25,12.096774193548388,-0.13379720444471466,0.5134020993359835,-1.7311886444321885,3,1,3,-1.473627728125821,-0.7580351660371158,-3.5499738606967535,-0.12898910371677397,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_14,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-2.4788218000195523,-1.4750609096218712,0.25,12.096774193548388,-0.13379720444471466,0.5134020993359835,-1.7311886444321885,3,1,3,-1.473627728125821,-0.7580351660371158,-3.5499738606967535,-0.12898910371677397,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_14,True
