feature_set,feature_family,is_negative_control,runs,folds,seeds,n_features,validation_sharpe_median,validation_sharpe_iqr,test_sharpe_median,test_sharpe_iqr,validation_return_pct_median,test_return_pct_median,test_max_drawdown_median,test_max_drawdown_iqr,test_turnover_median,test_turnover_iqr,robust_selection_score_median,generalization_ratio_median,retention_ratio_median
base_macro,macro_context,False,42,14,3,12,2.5850926259482967,2.7258639836552563,1.3378153596148783,3.2532985286246072,7.9887745166606905,3.2621823993744803,-0.0539594680142057,0.0615798821454396,12.187223523289099,4.266525647805395,,3.094872294292097,0.42066799187019266
full,legacy_full_stack,False,42,14,3,29,2.693860359077706,3.7282270013282934,1.2054902301139205,3.3258342702757298,8.671363567418101,0.6819631811691318,-0.05051039402852115,0.0658030157702025,11.920634920634921,4.496682279469164,,3.4449843160038225,0.2277344684118097
base,technical_base,False,42,14,3,9,2.4799274395601194,3.0446385690017808,0.9435215843160069,3.064377519051658,7.837906270435235,2.3843937574775764,-0.05489633745907675,0.06040848964085922,11.280081925243216,3.6688134270101482,,2.8788633385430944,0.30145697292984197
base_macro_hmm_gru,legacy_hmm_gru_combo,True,42,14,3,23,2.5912830863953813,1.8924178030410461,0.7648485747896464,3.3630272458112516,7.071310782450002,1.2835805378844323,-0.0534020927322879,0.06347333932456566,11.450204918032785,4.102881863127763,,2.83648267947835,0.26874681523483324
base_macro_hmm,negative_control_hmm,True,42,14,3,15,2.3766864629008353,2.3623396637941374,0.5465883753545951,3.31885464438051,7.8637468400908235,1.8146708546369017,-0.0514123584985678,0.07037596720614914,11.60752688172043,2.780281282264358,,2.737829784916381,0.388002671993425
