selection_rule,selection_rule_description,score,validation_sharpe_quantile,validation_sharpe_quantile_level,validation_turnover_median,validation_max_drawdown_median,retention_ratio_median,generalization_ratio_median,n_runs_in_score,n_folds_in_score,n_seeds_in_score,validation_sharpe_median,test_sharpe_median,test_return_pct_median,test_max_drawdown_median,test_turnover_median,seed_count,run_count,feature_set,feature_family,is_negative_control,feature_set_description,fold_id,selected_by_rule
sharpe_only,Baseline rule: median validation Sharpe only.,2.695099126380764,2.695099126380764,0.5,11.419354838709678,-0.0373157156813673,0.8730850488753854,3.1233571250276606,3,1,3,2.695099126380764,2.5382625365617195,7.350876348241542,-0.0518440001812733,11.950819672131148,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_01,True
sharpe_only,Baseline rule: median validation Sharpe only.,2.622392888670747,2.622392888670747,0.5,11.290322580645162,-0.0394960677080941,0.8225752408176009,2.793247693377406,3,1,3,2.622392888670747,2.229905724525634,8.074566189358535,-0.059531739659616,11.475409836065571,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_01,False
sharpe_only,Baseline rule: median validation Sharpe only.,2.3891077609926508,2.3891077609926508,0.5,12.935483870967742,-0.0394571863359785,0.8231244283181678,2.443233144223888,3,1,3,2.3891077609926508,1.9255809653883904,8.060575570113926,-0.0574738633077169,13.147540983606556,3,3,base_macro_hmm,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,fold_01,False
sharpe_only,Baseline rule: median validation Sharpe only.,2.212342396539716,2.212342396539716,0.5,8.870967741935484,-0.0376385478647909,1.003609458823779,2.8236052798891,3,1,3,2.212342396539716,2.089147403970572,7.691703835917263,-0.0547980898720456,9.01639344262295,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_01,False
sharpe_only,Baseline rule: median validation Sharpe only.,2.1486132641952964,2.1486132641952964,0.5,12.903225806451612,-0.0386396753910412,0.9970279961797256,2.302029436407099,3,1,3,2.1486132641952964,2.1410285956095354,8.191041631993045,-0.063539205304399,13.098360655737704,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_01,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.8164398615800306,2.459948126028477,0.25,11.290322580645162,-0.0394960677080941,0.8225752408176009,2.793247693377406,3,1,3,2.622392888670747,2.229905724525634,8.074566189358535,-0.059531739659616,11.475409836065571,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_01,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.6281626316267321,2.1469881144530882,0.25,8.870967741935484,-0.0376385478647909,1.003609458823779,2.8236052798891,3,1,3,2.212342396539716,2.089147403970572,7.691703835917263,-0.0547980898720456,9.01639344262295,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_01,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.5661320451805145,2.291820611400859,0.25,12.935483870967742,-0.0394571863359785,0.8231244283181678,2.443233144223888,3,1,3,2.3891077609926508,1.9255809653883904,8.060575570113926,-0.0574738633077169,13.147540983606556,3,3,base_macro_hmm,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,fold_01,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.328877221951772,2.051317863056435,0.25,12.903225806451612,-0.0386396753910412,0.9970279961797256,2.302029436407099,3,1,3,2.1486132641952964,2.1410285956095354,8.191041631993045,-0.063539205304399,13.098360655737704,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_01,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.074263133714912,1.7198623070131305,0.25,11.419354838709678,-0.0373157156813673,0.8730850488753854,3.1233571250276606,3,1,3,2.695099126380764,2.5382625365617195,7.350876348241542,-0.0518440001812733,11.950819672131148,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_01,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.441070825791042,2.459948126028477,0.25,11.290322580645162,-0.0394960677080941,0.8225752408176009,2.793247693377406,3,1,3,2.622392888670747,2.229905724525634,8.074566189358535,-0.059531739659616,11.475409836065571,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_01,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.302605788316042,2.1469881144530882,0.25,8.870967741935484,-0.0376385478647909,1.003609458823779,2.8236052798891,3,1,3,2.212342396539716,2.089147403970572,7.691703835917263,-0.0547980898720456,9.01639344262295,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_01,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,2.13839812389364,2.291820611400859,0.25,12.935483870967742,-0.0394571863359785,0.8231244283181678,2.443233144223888,3,1,3,2.3891077609926508,1.9255809653883904,8.060575570113926,-0.0574738633077169,13.147540983606556,3,3,base_macro_hmm,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,fold_01,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,1.9234386364577682,2.051317863056435,0.25,12.903225806451612,-0.0386396753910412,0.9970279961797256,2.302029436407099,3,1,3,2.1486132641952964,2.1410285956095354,8.191041631993045,-0.063539205304399,13.098360655737704,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_01,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,1.7610379646879075,1.7198623070131305,0.25,11.419354838709678,-0.0373157156813673,0.8730850488753854,3.1233571250276606,3,1,3,2.695099126380764,2.5382625365617195,7.350876348241542,-0.0518440001812733,11.950819672131148,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_01,False
sharpe_only,Baseline rule: median validation Sharpe only.,0.7835454158533052,0.7835454158533052,0.5,13.578125,-0.0392949542371154,-0.8090519630290903,0.8023329940146412,3,1,3,0.7835454158533052,-0.7181526691846436,-1.7211117453540423,-0.0461613027959908,13.634920634920634,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_02,True
sharpe_only,Baseline rule: median validation Sharpe only.,0.5460585199316386,0.5460585199316386,0.5,17.921875,-0.0397430801570275,-0.1854610181031702,0.5115542201140671,3,1,3,0.5460585199316386,-0.0705376192852427,-0.2422673028053101,-0.0369017166614834,18.904761904761905,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_02,False
sharpe_only,Baseline rule: median validation Sharpe only.,0.457090667593423,0.457090667593423,0.5,17.734375,-0.047963479382948,-0.4820080457167589,0.4524315360422139,3,1,3,0.457090667593423,-0.3136654435326277,-0.7778928627195203,-0.0313882492722068,17.126984126984127,3,3,base_macro_hmm,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,fold_02,False
sharpe_only,Baseline rule: median validation Sharpe only.,0.4472541948131739,0.4472541948131739,0.5,10.046875,-0.0412490638021685,-0.8191344871818067,0.4069437038868595,3,1,3,0.4472541948131739,-0.3817153775771681,-0.9537006000989724,-0.0302963868820674,10.031746031746032,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_02,False
sharpe_only,Baseline rule: median validation Sharpe only.,0.2995813035495369,0.2995813035495369,0.5,14.90625,-0.0504370320933896,2.7047742512776427,0.3992935666710947,3,1,3,0.2995813035495369,0.9044651054555708,2.027940875058753,-0.0290211981277279,13.38095238095238,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_02,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.009901208958721527,0.7475949495155093,0.25,13.578125,-0.0392949542371154,-0.8090519630290903,0.8023329940146412,3,1,3,0.7835454158533052,-0.7181526691846436,-1.7211117453540423,-0.0461613027959908,13.634920634920634,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_02,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.31692726644790103,0.26791461115643594,0.25,10.046875,-0.0412490638021685,-0.8191344871818067,0.4069437038868595,3,1,3,0.4472541948131739,-0.3817153775771681,-0.9537006000989724,-0.0302963868820674,10.031746031746032,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_02,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.5123823335594124,0.4631975767546426,0.25,17.921875,-0.0397430801570275,-0.1854610181031702,0.5115542201140671,3,1,3,0.5460585199316386,-0.0705376192852427,-0.2422673028053101,-0.0369017166614834,18.904761904761905,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_02,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.6408109755505899,0.3418347332153061,0.25,17.734375,-0.047963479382948,-0.4820080457167589,0.4524315360422139,3,1,3,0.457090667593423,-0.3136654435326277,-0.7778928627195203,-0.0313882492722068,17.126984126984127,3,3,base_macro_hmm,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,fold_02,False
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-0.6770687134668709,0.1691178507199084,0.25,14.90625,-0.0504370320933896,2.7047742512776427,0.3992935666710947,3,1,3,0.2995813035495369,0.9044651054555708,2.027940875058753,-0.0290211981277279,13.38095238095238,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_02,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,0.059018884353203946,0.1691178507199084,0.25,14.90625,-0.0504370320933896,2.7047742512776427,0.3992935666710947,3,1,3,0.2995813035495369,0.9044651054555708,2.027940875058753,-0.0290211981277279,13.38095238095238,3,3,base_macro,macro_context,False,Baseline technical features plus macro context.,fold_02,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-0.09181425061379793,0.7475949495155093,0.25,13.578125,-0.0392949542371154,-0.8090519630290903,0.8023329940146412,3,1,3,0.7835454158533052,-0.7181526691846436,-1.7211117453540423,-0.0461613027959908,13.634920634920634,3,3,base,technical_base,False,"Prices, returns, and baseline technical risk features.",fold_02,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-0.4606693326603238,0.26791461115643594,0.25,10.046875,-0.0412490638021685,-0.8191344871818067,0.4069437038868595,3,1,3,0.4472541948131739,-0.3817153775771681,-0.9537006000989724,-0.0302963868820674,10.031746031746032,3,3,full,legacy_full_stack,False,Legacy full feature stack including fundamentals.,fold_02,False
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-0.4820144550680948,0.4631975767546426,0.25,17.921875,-0.0397430801570275,-0.1854610181031702,0.5115542201140671,3,1,3,0.5460585199316386,-0.0705376192852427,-0.2422673028053101,-0.0369017166614834,18.904761904761905,3,3,base_macro_hmm_gru,legacy_hmm_gru_combo,True,Legacy combined HMM+GRU feature set from the previous cycle.,fold_02,False
