run_key,model_name,feature_set,fold_id,seed,n_features,generalization_ratio,retention_ratio,selected_artifact_type,train_sharpe,train_return_pct,train_max_drawdown,train_turnover,validation_sharpe,validation_return_pct,validation_max_drawdown,validation_turnover,test_sharpe,test_return_pct,test_max_drawdown,test_turnover,regime,regime_mean_return,n_days,regime_sharpe
base__fold_09__seed42,custom_custom,base,fold_09,42,9,5.708452372732994,-0.21880467179366142,best_model,1.1018045209450755,331.80758606852515,-0.14819232217206768,0.33060890886800165,6.289598631876856,13.534571735330235,-0.01345795693420615,11.290322580645162,-1.3761935643616774,-22.612774126229862,-0.32788112871085706,11.290322580645162,0.0,-0.005617781503671364,39,-1.8291004301863776
base__fold_09__seed42,custom_custom,base,fold_09,42,9,5.708452372732994,-0.21880467179366142,best_model,1.1018045209450755,331.80758606852515,-0.14819232217206768,0.33060890886800165,6.289598631876856,13.534571735330235,-0.01345795693420615,11.290322580645162,-1.3761935643616774,-22.612774126229862,-0.32788112871085706,11.290322580645162,1.0,0.00040448476764199753,24,0.7411138741854484
base__fold_09__seed123,custom_custom,base,fold_09,123,9,5.853042883954649,-0.19858582667911942,best_model,1.0165264762511348,283.1581812706857,-0.18179220135347907,0.2656313853698406,5.949773058173199,14.760307159254848,-0.019081178777552665,10.846774193548388,-1.1815406013104772,-20.008587183220317,-0.3336319001035817,11.209677419354838,0.0,-0.0050767797244785145,39,-1.6756202982971549
base__fold_09__seed123,custom_custom,base,fold_09,123,9,5.853042883954649,-0.19858582667911942,best_model,1.0165264762511348,283.1581812706857,-0.18179220135347907,0.2656313853698406,5.949773058173199,14.760307159254848,-0.019081178777552665,10.846774193548388,-1.1815406013104772,-20.008587183220317,-0.3336319001035817,11.209677419354838,1.0,0.0008527612509589879,24,1.4991532278059516
base__fold_09__seed999,custom_custom,base,fold_09,999,9,4.122182191904107,-0.24412783114338527,best_model,1.2507814265538622,384.03681147602214,-0.150378913247031,1.0277891295463832,5.155948922504746,10.162740044909292,-0.013477109264721565,17.629032258064516,-1.2587106279371578,-19.607543877993972,-0.2949880949066893,19.491935483870968,0.0,-0.004867836651509913,39,-1.7066183635559655
base__fold_09__seed999,custom_custom,base,fold_09,999,9,4.122182191904107,-0.24412783114338527,best_model,1.2507814265538622,384.03681147602214,-0.150378913247031,1.0277891295463832,5.155948922504746,10.162740044909292,-0.013477109264721565,17.629032258064516,-1.2587106279371578,-19.607543877993972,-0.2949880949066893,19.491935483870968,1.0,0.0005050933762684728,24,1.0252426140480506
base__fold_10__seed42,custom_custom,base,fold_10,42,9,3.2866650924573486,0.5037598530427587,checkpoint,0.7573158282723333,213.823914150537,-0.3059837155784292,0.3695060287825749,2.489043496748102,18.046192975373465,-0.06201611183235756,15.32258064516129,1.253880186138858,5.558845355350095,-0.0986440406935053,15.079365079365079,0.0,0.0009125915440790916,64,1.2440456798980486
base__fold_10__seed123,custom_custom,base,fold_10,123,9,2.857297380565764,0.7871646981953933,checkpoint,0.8647372160761578,308.41345677892144,-0.30666771469827714,0.21392454297938546,2.470811382372137,17.22267371579822,-0.06175897951688003,8.870967741935484,1.9449354961027054,9.801104360240153,-0.09234773879131986,8.73015873015873,0.0,0.0015408493171626333,64,1.9296808645311723
base__fold_10__seed999,custom_custom,base,fold_10,999,9,4.067246679760212,0.49416532316092704,checkpoint,0.6686767274526323,174.79741687572866,-0.3116417493983994,0.34305717619603265,2.719673199564643,19.750613979565436,-0.06399983797837439,12.096774193548388,1.343968185554974,5.912426208133659,-0.09815688966040659,11.904761904761905,0.0,0.0009627590110761683,64,1.3334270958604393
base__fold_11__seed42,custom_custom,base,fold_11,42,9,4.638745694255588,0.8903586140318319,last_model,0.6610952105893073,218.18754556397363,-0.3713486966798777,0.25925925925925924,3.0666525616141405,15.315300164337131,-0.07498236728077345,11.306451612903226,2.730420524475933,9.74231101059495,-0.0534368176217247,11.475409836065573,0.0,0.0015406408832429716,62,2.7083114923927303
base__fold_11__seed123,custom_custom,base,fold_11,123,9,3.4010483757693275,0.7863830542960154,checkpoint,0.8326231105200211,349.1589149375302,-0.3944456045735192,0.2222222222222222,2.831791477662123,14.138402822714212,-0.07807964368448861,9.67741935483871,2.226872831333367,7.985775428425224,-0.04513821888475367,9.836065573770492,0.0,0.0012816951452131822,62,2.2088411756115396
base__fold_11__seed999,custom_custom,base,fold_11,999,9,4.774164769681694,0.7115017949253285,best_model,0.6764080743147055,222.52896427151185,-0.36568431528899914,0.18518518518518517,3.2292835983215045,16.02714465862276,-0.08135386893810526,8.064516129032258,2.297641076528674,8.502916910119618,-0.05308874884376924,8.19672131147541,0.0,0.0013613245153594046,62,2.279036389147631
base__fold_12__seed42,custom_custom,base,fold_12,42,9,2.3212069593612035,0.17954825773447544,best_model,0.9535054675787694,439.1630376002777,-0.34754401562412385,0.2479631597591215,2.213283527132798,6.155127653294401,-0.03818306206975164,11.11111111111111,0.3973912011691085,0.9521158171753141,-0.03382646107136744,11.290322580645162,0.0,0.0001748866430661737,63,0.3942246869515875
base__fold_12__seed123,custom_custom,base,fold_12,123,9,2.7867076312732926,0.01411528469180377,checkpoint,0.902069451290068,464.50352348264346,-0.340023024024771,0.21395678356358483,2.5138038238485443,7.309790268010374,-0.04142049671470882,10.65079365079365,0.035483056632967136,-0.07540614923821076,-0.04035749563537583,10.838709677419354,0.0,1.6996731744230626e-05,63,0.035200318608122
base__fold_12__seed999,custom_custom,base,fold_12,999,9,2.856715218417857,0.28569119883014,checkpoint,0.7758034495259245,309.76245846601483,-0.33512761586422835,0.21253985122210414,2.2162495207617785,6.571946558522401,-0.0503099294344177,9.523809523809524,0.6331629824931557,1.766154388520036,-0.05635585729642889,9.67741935483871,0.0,0.00030764424738502803,63,0.6281177787237363
